time,ax,ay,az,aT
9.6060,-6.7044,3.3658,2.7799,8.000
9.6110,-6.3634,2.7264,3.5793,7.793
9.6220,-5.8673,2.1454,3.9873,7.411
9.6340,-5.5494,1.6463,4.0042,7.038
9.6420,-5.4758,1.2672,3.6935,6.725
9.6520,-5.3030,0.9332,3.4210,6.379
9.6640,-5.0830,0.6749,2.9588,5.920
9.6720,-4.8377,0.5169,2.5759,5.505
9.6830,-4.6203,0.3769,2.2147,5.138
9.6920,-4.4592,0.0224,1.8012,4.809
9.7030,-4.3707,-0.3117,1.4506,4.616
9.7120,-3.9783,-0.7100,1.3482,4.260
9.7240,-3.5723,-1.1118,1.1356,3.910
9.7520,-3.0709,-1.4517,1.0671,3.560
9.7540,-2.7842,-1.8381,1.0114,3.486
9.7550,-2.4006,-2.2555,0.7837,3.386
9.7620,-2.1545,-2.6377,0.3919,3.428
9.7720,-1.8822,-2.9967,-0.0285,3.539
9.7820,-1.5018,-3.2473,-0.4974,3.612
9.7910,-1.0323,-3.4566,-0.4941,3.641
9.8040,-0.7189,-3.5773,-0.3624,3.667
9.8120,-0.3995,-3.6668,-0.4174,3.712
9.8220,-0.2368,-3.8235,-0.6269,3.882
9.8320,0.0350,-3.9522,-0.7758,4.028
9.8420,0.3838,-4.0946,-0.7953,4.189
9.8560,0.6796,-4.2449,-0.8450,4.381
9.8610,1.0154,-4.5208,-0.8432,4.710
9.8840,1.4003,-4.7696,-0.8461,5.042
9.8860,1.7197,-4.9105,-0.8473,5.271
9.8920,1.9263,-5.0340,-1.0248,5.487
9.9030,1.9872,-5.2222,-1.2013,5.715
9.9110,2.0661,-5.3798,-1.5426,5.966
9.9220,2.1063,-5.5679,-1.7691,6.210
9.9340,2.1325,-5.7174,-1.9621,6.410
9.9420,2.3273,-5.9068,-2.0115,6.660
9.9540,2.4810,-6.0737,-2.0261,6.867
9.9620,2.6125,-6.2455,-1.8848,7.027
9.9720,2.8095,-6.5026,-1.8451,7.320
9.9820,3.0532,-6.6883,-1.6847,7.543
9.9920,3.1622,-6.7343,-1.6258,7.615
10.0140,3.1328,-6.7095,-1.7301,7.604
10.0170,3.1231,-6.7143,-1.9245,7.651
10.0250,2.9998,-6.8259,-2.3402,7.815
10.0350,2.7775,-6.9167,-2.7745,7.953
10.0410,2.5046,-7.2601,-3.1531,8.302
10.0530,2.5649,-7.4393,-3.4213,8.581
10.0620,2.8626,-7.4366,-3.7793,8.819
10.0720,3.1290,-7.5382,-3.9617,9.073
10.0840,3.2945,-7.8303,-4.0785,9.423
10.0920,3.3358,-8.0376,-4.1427,9.638
10.1040,3.4937,-8.2406,-4.2361,9.902
10.1120,3.6281,-8.2508,-4.2334,9.958
10.1230,3.6709,-8.2554,-4.0167,9.887
10.1390,3.6693,-8.0315,-3.7265,9.584
10.1450,3.5840,-7.4562,-3.4027,8.945
10.1660,3.5184,-6.7783,-2.8887,8.165
10.1690,3.3714,-6.2975,-2.3987,7.535
10.1720,3.1646,-5.9208,-2.0389,7.016
10.1840,2.8690,-5.6943,-1.5023,6.551
10.1920,2.5177,-5.6841,-0.9251,6.285
10.2040,2.1470,-5.7165,-0.4663,6.124
10.2120,1.7913,-5.9500,-0.1205,6.215
10.2220,1.5211,-6.1387,0.0348,6.324
10.2320,1.1493,-6.2564,0.2709,6.367
10.2420,0.8665,-6.1831,0.5101,6.264
10.2550,0.5101,-6.0567,0.7115,6.120
10.2620,0.1589,-5.5938,0.7829,5.651
10.2740,-0.2434,-5.0505,0.8718,5.131
10.2820,-0.5411,-4.4375,0.9854,4.578
10.3030,-0.8569,-3.6374,1.1414,3.907
10.3070,-1.1036,-2.9456,1.3233,3.413
10.3140,-1.3303,-2.2217,1.3316,2.912
10.3210,-1.4040,-1.8226,1.2927,2.639
10.3330,-1.5587,-1.3872,1.1049,2.361
10.3420,-1.6437,-1.1537,0.7803,2.154
10.3520,-1.8428,-1.0918,0.5602,2.214
10.3620,-1.8324,-1.1839,0.4423,2.226
10.3720,-1.7134,-1.4323,0.3696,2.264
10.3820,-1.4128,-1.5490,0.4612,2.147
10.3920,-1.1919,-1.8053,0.4957,2.219
10.4030,-1.1458,-1.8515,0.5808,2.254
10.4120,-1.2070,-1.7462,0.7986,2.268
10.4220,-1.2626,-1.5240,1.0984,2.263
10.4310,-1.3517,-1.2645,1.4420,2.346
10.4480,-1.4224,-1.0682,1.7309,2.482
10.4530,-1.5318,-0.6462,2.0099,2.608
10.4620,-1.6255,-0.1898,2.1022,2.664
10.4720,-1.7850,0.2124,2.1021,2.766
10.4810,-1.8641,0.5259,2.0731,2.837
10.4910,-1.8578,0.7452,1.7482,2.658
10.5040,-1.9198,0.8455,1.5450,2.605
10.5110,-1.9843,0.9980,1.4353,2.645
10.5220,-2.0101,1.1892,1.2474,2.648
10.5310,-2.1050,1.3840,1.0968,2.748
10.5410,-2.3263,1.3906,1.0657,2.912
10.5630,-2.8229,1.5155,0.9879,3.353
10.5650,-3.2293,1.5078,0.9500,3.688
10.5950,-3.6000,1.6237,0.7308,4.016
10.5970,-3.9818,1.7424,0.6459,4.394
10.6010,-4.1674,1.9389,0.6286,4.639
10.6080,-4.3015,1.9797,0.4640,4.758
10.6120,-4.5134,2.1569,0.4450,5.022
10.6230,-4.7733,2.2965,0.3716,5.310
10.6340,-5.0325,2.3070,0.2724,5.543
10.6420,-5.5508,2.4716,0.0907,6.077
10.6510,-6.0656,2.6475,0.0376,6.618
10.6610,-6.6396,3.0407,0.1332,7.304
10.6730,-7.1668,3.3352,0.2127,7.908
10.6810,-7.6521,3.6141,0.0482,8.463
10.6910,-8.1282,3.8818,0.0619,9.008
10.7050,-8.2017,4.2780,0.1877,9.252
10.7110,-8.1977,4.7309,0.2056,9.467
10.7260,-8.3644,4.9965,0.3122,9.748
10.7310,-8.4890,5.0878,0.5228,9.911
10.7420,-8.4474,5.2899,1.1667,10.035
10.7540,-8.1160,5.6525,1.8574,10.063
10.7610,-7.6818,6.3170,2.3995,10.231
10.7720,-7.1938,6.9125,2.7628,10.352
10.7810,-7.2365,7.4641,2.7710,10.759
10.7910,-7.4057,7.6498,2.3561,10.905
10.8010,-7.6183,7.3522,1.7847,10.737
10.8110,-7.6804,6.8168,1.3199,10.354
10.8220,-7.5079,6.3059,0.9256,9.848
10.8310,-7.3823,5.6352,0.5800,9.305
10.8500,-7.1439,4.7935,0.1993,8.605
10.8530,-6.9450,3.9557,-0.0791,7.993
10.8610,-6.8732,3.0826,-0.0263,7.533
10.8720,-7.0015,2.2541,0.2705,7.360
10.8810,-7.3270,1.3275,0.4514,7.460
10.8910,-7.4280,0.4508,0.5815,7.464
10.9010,-7.3934,-0.2985,0.8284,7.446
10.9110,-7.4063,-0.9393,1.0475,7.539
10.9210,-7.3397,-1.6615,1.4619,7.666
10.9340,-6.7757,-2.1374,1.8153,7.333
10.9410,-6.1784,-2.3431,2.2561,6.982
10.9510,-5.6749,-2.3536,2.2492,6.542
10.9610,-4.9925,-2.4129,1.9605,5.881
10.9720,-4.2131,-2.5938,1.9101,5.303
10.9810,-3.5119,-2.9240,2.0103,4.992
10.9980,-2.9560,-3.2705,2.1330,4.897
11.0020,-2.6834,-3.5584,2.3557,5.041
11.0140,-2.5832,-3.9085,2.3145,5.225
11.0370,-2.4520,-4.4014,2.2169,5.504
11.0390,-2.4301,-4.7517,2.0088,5.703
11.0430,-2.1731,-5.1846,1.7910,5.900
11.0530,-1.8574,-5.6228,1.5538,6.122
11.0610,-1.5052,-6.0108,1.1493,6.302
11.0710,-1.1089,-6.3225,0.8521,6.475
11.0820,-0.5692,-6.6153,0.5262,6.661
11.0920,-0.0238,-6.9385,0.3096,6.945
11.1040,0.5952,-7.1957,0.1149,7.221
11.1110,1.1716,-7.3115,0.0227,7.405
11.1300,1.7149,-7.4659,-0.0532,7.660
11.1310,2.1357,-7.6301,-0.1457,7.925
11.1500,2.5489,-7.8254,-0.1758,8.232
11.1510,2.8746,-7.9348,-0.1794,8.441
11.1610,3.1666,-8.1328,-0.2084,8.730
11.1720,3.4129,-8.3772,-0.3992,9.055
11.1810,3.5242,-8.4354,-0.5791,9.160
11.1920,3.8236,-8.3887,-0.6608,9.243
11.2020,4.0000,-8.2989,-0.7887,9.246
11.2120,4.0746,-8.2360,-0.7146,9.217
11.2220,4.0383,-8.2188,-0.7200,9.186
11.2310,3.9872,-8.2632,-0.6731,9.200
11.2420,3.8794,-8.2158,-0.7913,9.120
11.2560,3.9393,-8.2209,-0.9946,9.170
11.2910,4.0443,-8.4077,-1.2218,9.410
11.2930,4.2178,-8.6130,-1.3072,9.679
11.2940,4.4617,-8.7992,-1.6180,9.998
11.2950,4.7150,-9.0597,-2.1430,10.436
11.3040,4.6205,-9.3717,-2.6991,10.792
11.3120,4.5334,-9.7573,-3.1713,11.217
11.3220,4.5265,-9.9085,-3.6026,11.474
11.3310,4.3801,-9.9763,-3.9889,11.603
11.3420,4.1908,-9.8476,-4.3299,11.545
11.3540,3.8943,-9.7802,-4.6801,11.520
11.3610,3.7539,-9.6672,-4.8992,11.469
11.3730,3.8009,-9.6270,-4.7316,11.380
11.3810,4.0117,-9.4425,-4.1363,11.062
11.3920,4.1394,-8.9127,-3.4503,10.415
11.4050,4.0505,-8.5597,-2.5126,9.797
11.4130,3.7406,-8.1068,-1.6112,9.072
11.4370,3.0322,-7.6850,-0.8234,8.303
11.4380,1.7164,-7.1726,-0.2267,7.379
11.4420,0.3396,-6.7342,0.0013,6.743
11.4540,-1.0514,-6.3266,0.0581,6.414
11.4620,-2.1854,-6.1737,-0.1062,6.550
11.4710,-2.7601,-6.2946,-0.5651,6.896
11.4810,-2.7888,-6.3953,-1.2404,7.086
11.4920,-2.4383,-6.4149,-1.6322,7.054
11.5030,-1.8373,-6.0769,-1.6333,6.555
11.5110,-1.2307,-5.4926,-1.4310,5.808
11.5240,-1.1473,-4.7323,-0.8625,4.945
11.5310,-1.1272,-3.8975,-0.0968,4.058
11.5540,-1.0943,-3.0598,0.4248,3.277
11.5560,-1.2733,-2.2887,0.9726,2.794
11.5610,-1.7004,-1.5681,1.1063,2.564
11.5720,-2.2947,-0.9088,1.2332,2.759
11.5810,-2.7707,-0.3809,1.1938,3.041
11.5910,-3.0489,-0.0392,1.1316,3.252
11.6040,-3.1042,-0.0434,1.0997,3.294
11.6110,-2.8616,-0.2614,1.0116,3.046
11.6220,-2.2885,-0.6831,0.9184,2.559
11.6310,-1.7113,-1.0791,0.8315,2.187
11.6420,-1.3509,-1.4606,0.8203,2.152
11.6630,-1.1401,-1.8123,0.7343,2.264
11.6640,-1.1020,-1.8876,0.5894,2.264
11.6930,-1.3604,-1.7380,0.7663,2.336
11.6950,-1.7960,-1.2712,1.1046,2.462
11.6960,-2.2957,-0.7093,1.4176,2.790
11.7070,-2.8758,-0.1285,1.5244,3.257
11.7140,-3.2665,0.4581,1.5461,3.643
11.7220,-3.3270,0.9976,1.5227,3.792
11.7320,-3.2261,1.2635,1.4296,3.748
11.7420,-3.0931,1.4734,1.2794,3.657
11.7530,-2.9543,1.4378,1.1877,3.494
11.7620,-2.9444,1.5616,0.9457,3.464
11.7730,-3.0485,1.5517,0.7315,3.498
11.7820,-3.0854,1.5146,0.6508,3.498
11.7920,-3.1280,1.6000,0.6225,3.568
11.8260,-3.1832,1.8724,0.6892,3.757
11.8280,-3.2462,2.1264,0.9365,3.992
11.8290,-3.3587,2.3513,1.0568,4.234
11.8410,-3.4693,2.6922,1.0975,4.526
11.8430,-3.6203,2.8606,1.0261,4.727
11.8530,-3.8499,3.1387,0.8541,5.040
11.8610,-4.0375,3.2376,0.7322,5.227
11.8720,-4.2735,3.3292,0.5901,5.449
11.8810,-4.4623,3.2695,0.4910,5.554
11.8920,-4.6007,3.1993,0.4358,5.621
11.9020,-4.8622,3.2249,0.5451,5.860
11.9110,-5.2871,3.1273,0.7387,6.187
11.9230,-5.8112,2.8576,1.0919,6.567
11.9320,-6.2272,2.8832,1.3363,6.991
11.9430,-6.4318,3.0048,1.7176,7.304
11.9700,-6.6310,3.3878,2.0229,7.716
11.9720,-6.7417,3.9047,2.3326,8.133
11.9740,-6.7905,4.4017,2.6054,8.501
11.9810,-6.8014,4.8721,2.8849,8.850
11.9920,-6.9495,5.2232,2.7972,9.132
12.0040,-7.2972,5.4807,2.6319,9.498
12.0110,-7.6139,5.4910,2.0968,9.619
12.0220,-8.0119,5.4474,1.3847,9.787
12.0310,-8.3983,5.3648,0.6167,9.985
12.0410,-8.4843,5.2308,0.0408,9.967
12.0510,-8.4565,4.9043,-0.4229,9.785
12.0610,-8.3215,4.4752,-0.7723,9.480
12.0740,-8.2118,4.0541,-0.8007,9.193
12.0810,-8.0863,3.5510,-0.5346,8.848
12.0950,-7.9669,2.7368,-0.0256,8.424
12.1090,-7.7638,2.0376,0.4472,8.039
12.1130,-7.5950,1.3064,1.0686,7.780
12.1220,-7.4770,0.6930,1.6433,7.687
12.1310,-7.1855,0.1978,2.3480,7.562
12.1410,-6.6896,-0.2057,3.0010,7.335
12.1510,-6.2065,-0.5679,3.4765,7.136
12.1610,-5.9456,-0.8477,3.7288,7.069
12.1720,-5.6362,-1.0782,3.6616,6.807
12.1810,-5.3239,-1.5467,3.5679,6.593
12.1910,-4.8700,-1.9978,3.4927,6.317
12.2060,-4.5166,-2.5499,3.6258,6.328
12.2110,-4.2632,-3.1478,3.6277,6.422
12.2310,-4.0039,-3.8628,3.3981,6.519
12.2350,-3.7156,-4.5494,3.0688,6.627
12.2420,-3.3065,-5.2883,2.7444,6.814
12.2520,-2.9505,-5.7321,2.1988,6.812
12.2610,-2.4475,-6.1571,1.6898,6.838
12.2710,-1.8855,-6.4511,1.0901,6.809
12.2810,-1.4100,-6.7068,0.4369,6.867
12.2910,-0.8158,-6.9236,0.0015,6.971
12.3020,-0.2802,-7.1081,-0.4055,7.125
12.3110,0.4143,-7.3382,-0.6832,7.382
12.3210,1.1645,-7.3922,-0.9611,7.545
12.3310,1.9899,-7.4077,-0.9818,7.733
12.3410,2.7804,-7.4705,-1.0916,8.046
12.3530,3.3991,-7.4140,-0.9446,8.211
12.3660,3.8958,-7.4161,-0.7592,8.411
12.3820,4.2297,-7.4053,-0.4740,8.541
12.3840,4.4513,-7.4589,-0.4262,8.697
12.3910,4.3714,-7.2586,-0.4203,8.484
12.4020,4.0010,-7.2959,-0.3372,8.328
12.4110,3.6429,-7.3775,-0.3045,8.234
12.4210,3.5994,-7.4632,-0.3572,8.294
12.4310,3.4398,-7.5522,-0.2570,8.303
12.4410,3.1330,-7.6037,-0.1852,8.226
12.4540,2.7977,-7.7984,-0.1674,8.287
12.4610,2.5976,-8.1395,-0.3462,8.551
12.4720,2.6721,-8.2780,-0.6053,8.720
12.4800,2.8774,-8.5513,-0.8448,9.062
12.4920,3.1572,-8.8125,-0.8572,9.400
12.5180,3.4026,-8.9103,-0.7751,9.569
12.5200,3.6333,-9.0977,-0.8715,9.835
12.5220,3.5734,-9.4510,-1.1149,10.165
12.5320,3.6422,-9.7080,-1.2594,10.445
12.5420,4.0439,-9.4247,-1.5010,10.365
12.5530,4.3622,-8.9872,-1.8139,10.153
12.5610,4.1205,-8.8251,-2.1550,9.975
12.5720,3.6645,-8.8276,-2.5475,9.892
12.5840,3.5493,-8.5733,-2.8220,9.699
12.5920,3.6715,-8.1890,-2.9771,9.455
12.6010,3.7679,-7.7443,-2.9100,9.091
12.6120,3.7561,-7.6189,-2.7298,8.922
12.6210,3.5876,-7.5242,-2.3342,8.656
12.6310,3.2798,-7.4938,-2.0881,8.442
12.6420,3.0676,-7.4688,-1.7679,8.266
12.6630,2.7678,-7.4183,-1.4161,8.043
12.6650,2.3789,-7.5117,-1.0583,7.950
12.6770,1.9481,-7.6724,-0.5269,7.933
12.6820,1.3354,-7.7557,-0.0995,7.870
12.6910,0.7791,-7.9392,0.0134,7.977
12.7020,0.1967,-7.8151,0.2865,7.823
12.7110,-0.2219,-7.5856,0.4054,7.600
12.7210,-0.6167,-7.1889,0.4104,7.227
12.7310,-1.0854,-6.6804,0.3471,6.777
12.7410,-1.2556,-5.9762,0.3734,6.118
12.7520,-1.5446,-5.0944,0.2494,5.329
12.7610,-1.7569,-4.1965,-0.0361,4.550
12.7750,-2.1109,-3.3189,-0.2447,3.941
12.7800,-2.3826,-2.5279,-0.4058,3.497
12.7970,-2.5785,-1.7711,-0.5227,3.171
12.8110,-2.6707,-1.2393,-0.6406,3.013
12.8130,-2.7177,-0.8488,-0.6195,2.914
12.8210,-2.6491,-0.6070,-0.6439,2.793
12.8310,-2.4871,-0.4821,-0.4802,2.579
12.8410,-2.2742,-0.5301,-0.3292,2.358
12.8520,-2.1162,-0.4742,-0.2933,2.188
12.8610,-1.9883,-0.5628,-0.1790,2.074
12.8720,-1.9658,-0.4425,-0.3015,2.037
12.8800,-2.0438,-0.4160,-0.2518,2.101
12.8920,-2.1857,-0.2439,-0.1497,2.204
12.9040,-2.3235,-0.0705,0.0283,2.325
12.9130,-2.4245,0.1302,0.2095,2.437
12.9430,-2.6190,0.3225,0.5460,2.695
12.9440,-2.6773,0.6505,0.6775,2.837
12.9450,-2.9003,0.9592,0.8999,3.185
12.9560,-3.0301,1.2176,1.0854,3.441
12.9620,-3.1452,1.4982,1.1126,3.657
12.9710,-3.2307,1.7305,1.1835,3.851
12.9810,-3.3281,1.9081,1.1162,3.995
12.9910,-3.5151,1.9226,0.9260,4.112
13.0010,-3.8349,1.9655,0.6471,4.358
13.0110,-4.1803,1.9441,0.4867,4.636
13.0220,-4.4352,2.0584,0.3792,4.904
13.0310,-4.5791,2.1921,0.3633,5.090
13.0440,-4.7262,2.2923,0.2137,5.257
13.0560,-4.8481,2.3114,0.1758,5.374
13.0640,-4.9637,2.4595,0.1558,5.542
13.0920,-5.2131,2.5797,0.2552,5.822
13.0940,-5.5143,2.6719,0.3770,6.139
13.0960,-5.9234,2.7264,0.4566,6.537
13.1050,-6.2153,2.7625,0.6457,6.832
13.1110,-6.7073,2.8585,0.5843,7.314
13.1210,-7.2559,2.9970,0.5096,7.867
13.1310,-7.7961,2.9216,0.3209,8.332
13.1410,-8.3310,2.9994,0.1114,8.855
13.1510,-8.5238,3.1904,0.0850,9.102
13.1630,-8.6463,3.5227,0.2055,9.339
13.1770,-8.6905,3.8843,0.4820,9.531
13.1830,-8.6082,4.3331,0.8270,9.673
13.1910,-8.3984,4.8511,1.2209,9.775
13.2160,-7.8134,5.5562,1.6574,9.730
13.2190,-7.2823,6.4054,1.9257,9.888
13.2220,-7.1101,6.8907,1.8504,10.073
13.2310,-7.2207,6.8122,1.4468,10.032
13.2410,-7.4047,6.3901,0.9088,9.823
13.2520,-7.5002,5.6854,0.2844,9.416
13.2610,-7.3608,5.0488,-0.0795,8.926
13.2710,-7.0818,4.4220,-0.2728,8.353
13.2810,-6.8082,3.7197,-0.4676,7.772
13.2920,-6.7518,2.8279,-0.5726,7.343
13.3010,-6.7426,2.0115,-0.3562,7.045
13.3110,-6.6536,1.3042,0.1161,6.781
13.3220,-6.6073,0.6828,0.5230,6.663
13.3300,-6.5750,0.1522,0.8773,6.635
13.3440,-6.4338,-0.3351,1.2061,6.554
13.3680,-6.2823,-0.8300,1.6290,6.543
13.3700,-5.9884,-1.1296,1.9408,6.396
13.3710,-5.5049,-1.4965,2.2625,6.137
13.3810,-5.0675,-1.6914,2.3864,5.851
13.3910,-4.7649,-1.8613,2.1158,5.536
13.4010,-4.3260,-2.3005,2.0663,5.317
13.4110,-3.7569,-2.7771,2.3525,5.231
13.4220,-3.3254,-3.2166,2.7662,5.390
13.4300,-2.9186,-3.5761,3.0816,5.550
13.4410,-2.4821,-3.9698,3.2522,5.701
13.4520,-2.1329,-4.3580,2.9437,5.675
13.4610,-1.8501,-4.6596,2.5150,5.609
13.4720,-1.5279,-5.0435,2.1441,5.689
13.4800,-1.2167,-5.3194,1.6229,5.693
13.5010,-0.8491,-5.6531,1.2124,5.844
13.5040,-0.5086,-5.9729,0.7535,6.042
13.5130,-0.1187,-6.2552,0.4064,6.269
13.5220,0.2676,-6.5744,0.1347,6.581
13.5310,0.6796,-6.8895,-0.1376,6.924
13.5420,1.0820,-7.0567,-0.1866,7.142
13.5520,1.5158,-7.2552,-0.2156,7.415
13.5610,2.0526,-7.4208,-0.1921,7.702
13.5760,2.5351,-7.5475,-0.0994,7.962
13.5810,2.9882,-7.5231,-0.0215,8.095
13.5920,3.3222,-7.7101,0.2523,8.399
13.6100,3.5867,-7.7751,0.4051,8.572
13.6140,3.9076,-7.8623,0.4016,8.789
13.6460,4.1285,-7.9460,0.3701,8.962
13.6480,4.1982,-7.9618,0.2431,9.004
13.6500,4.1655,-7.9797,0.1005,9.002
13.6600,4.1417,-8.1200,-0.0548,9.115
13.6630,4.1132,-8.1301,-0.1154,9.112
13.6730,4.2051,-8.3466,-0.2604,9.350
13.6800,4.2796,-8.4278,-0.3993,9.461
13.6910,4.3083,-8.6626,-0.6835,9.699
13.7020,4.5422,-8.8295,-0.9171,9.972
13.7110,4.6650,-8.9659,-1.1931,10.177
13.7220,4.7166,-9.1710,-1.4432,10.413
13.7300,4.7107,-9.5863,-1.6845,10.813
13.7410,4.8110,-9.7250,-1.9876,11.030
13.7550,4.9379,-9.7873,-2.1615,11.173
13.7620,4.8590,-9.7888,-2.3059,11.169
13.7860,4.7673,-9.8491,-2.5038,11.225
13.7880,4.6336,-9.7467,-2.6020,11.101
13.7910,4.5675,-9.4757,-2.6370,10.845
13.8030,4.3380,-9.0371,-2.4604,10.322
13.8110,4.0010,-8.4557,-2.0317,9.573
13.8200,3.5254,-7.9890,-1.7723,8.910
13.8310,3.0145,-7.6301,-1.5930,8.357
13.8420,2.2745,-7.3737,-1.4196,7.846
13.8520,1.4811,-7.2089,-1.1105,7.443
13.8610,0.9250,-7.1850,-0.7700,7.285
13.8740,0.4667,-7.2189,-0.4287,7.247
13.8810,0.0484,-7.5180,-0.0816,7.519
13.8910,-0.3684,-7.8656,0.0514,7.874
13.9000,-0.7273,-8.0194,0.1421,8.054
13.9220,-1.0822,-7.8495,0.3153,7.930
13.9240,-1.5017,-7.1440,0.4090,7.312
13.9310,-1.7478,-6.1721,0.4815,6.433
13.9410,-2.1322,-5.0977,0.6485,5.564
13.9530,-2.3672,-4.0999,0.8374,4.808
13.9600,-2.4379,-3.0186,0.9842,4.003
13.9720,-2.5629,-1.9726,0.9750,3.378
13.9800,-2.6871,-1.0387,0.9653,3.038
13.9910,-2.8388,-0.3071,0.7882,2.962
14.0010,-3.0830,0.2947,0.5248,3.141
14.0100,-3.3334,0.6462,0.2113,3.402
14.0210,-3.3383,0.8986,-0.0478,3.457
14.0320,-3.0943,0.8825,-0.1932,3.223
14.0430,-2.5801,0.6456,-0.1485,2.664
14.0830,-1.9813,0.3047,-0.0015,2.005
14.0840,-1.4775,-0.0133,0.2468,1.498
14.0850,-1.1607,-0.1252,0.4868,1.265
14.0860,-1.0903,-0.2380,0.6083,1.271
14.0910,-1.3471,-0.3093,0.8491,1.622
14.1040,-1.4912,-0.0500,1.0068,1.800
14.1110,-1.7690,0.2465,0.9109,2.005
14.1210,-2.0066,0.6196,0.5459,2.170
14.1310,-2.2517,0.8548,0.1864,2.416
14.1410,-2.4511,1.1211,-0.0905,2.697
14.1520,-2.4458,1.3975,-0.2955,2.832
14.1620,-2.3467,1.4964,-0.3052,2.800
14.1720,-2.2513,1.5472,-0.4376,2.767
14.1810,-2.2713,1.5101,-0.5434,2.781
14.2020,-2.4249,1.4871,-0.4457,2.879
14.2040,-2.7179,1.3548,-0.3068,3.052
14.2170,-3.0144,1.3081,-0.2139,3.293
14.2460,-3.3278,1.2698,0.0462,3.562
14.2480,-3.7740,1.2702,0.2171,3.988
14.2490,-4.0345,1.3023,0.4306,4.261
14.2590,-4.1614,1.5914,0.6174,4.498
14.2620,-4.2055,1.8670,0.6958,4.654
14.2720,-4.5986,2.0538,0.7428,5.091
14.2810,-5.1262,2.1946,0.7409,5.625
14.2920,-5.7619,2.5467,0.8055,6.351
14.3060,-6.1897,2.8366,0.7284,6.848
14.3120,-6.9626,3.2270,0.4975,7.690
14.3400,-7.8825,3.5049,-0.0307,8.627
14.3420,-8.6275,3.7613,-0.5038,9.425
14.3430,-8.9883,4.0607,-0.7367,9.891
14.3540,-9.1474,4.3620,-0.6973,10.158
14.3610,-9.0945,4.5885,-0.7056,10.211
14.3700,-8.8869,4.8268,-0.4461,10.123
14.3810,-8.4414,5.1240,-0.0135,9.875
14.3910,-7.7234,5.7049,0.6618,9.625
14.4010,-7.0741,6.2696,1.0085,9.506
14.4100,-6.8767,6.4794,1.1118,9.514
14.4210,-7.0717,6.1460,0.8748,9.410
14.4300,-7.2606,5.4500,0.4278,9.089
14.4410,-7.2162,4.8366,0.0579,8.687
14.4510,-6.9883,4.3491,-0.2221,8.234
14.4700,-6.7187,3.8636,-0.3184,7.757
14.4720,-6.4695,3.2731,-0.5351,7.270
14.4800,-6.3487,2.6498,-0.5662,6.903
14.4920,-6.3042,2.0108,-0.2843,6.623
14.5010,-6.2506,1.2176,0.0380,6.368
14.5100,-6.0306,0.5135,0.3904,6.065
14.5220,-5.8018,-0.0648,0.7522,5.851
14.5300,-5.5300,-0.5569,1.2821,5.704
14.5410,-5.1509,-0.8743,1.7998,5.526
14.5530,-4.7800,-1.1358,2.2875,5.419
14.5610,-4.5279,-1.2252,2.6793,5.402
14.5730,-4.2280,-1.1905,2.6535,5.132
14.5810,-3.7407,-1.3259,2.6465,4.770
14.5980,-3.2454,-1.5436,2.7310,4.514
14.6450,-2.7798,-1.8418,2.8414,4.381
14.6470,-2.2954,-2.3003,3.0947,4.488
14.6470,-2.0797,-2.5074,3.2879,4.628
14.6480,-1.7672,-2.7668,3.3472,4.688
14.6490,-1.5212,-2.9872,3.2805,4.690
14.6590,-1.3403,-3.3954,3.1034,4.791
14.6630,-1.0408,-3.8361,2.5945,4.747
14.6720,-0.7097,-4.2543,2.1323,4.811
14.6810,-0.3354,-4.6378,1.7952,4.984
14.6900,0.1177,-4.9235,1.6323,5.188
14.7020,0.4515,-5.2011,1.5197,5.437
14.7100,0.8739,-5.4573,1.4615,5.717
14.7220,1.2054,-5.7689,1.2098,6.016
14.7300,1.6016,-5.9627,1.2675,6.303
14.7430,2.0791,-6.0024,1.2732,6.479
14.7500,2.4709,-5.9734,1.4106,6.616
14.7850,2.9462,-6.0019,1.4114,6.833
14.7860,3.1979,-6.1437,1.3264,7.052
14.7870,3.3848,-6.2524,1.1581,7.203
14.7910,3.5016,-6.3628,1.1454,7.352
14.8020,3.7561,-6.4483,1.0763,7.540
14.8110,3.8375,-6.5424,1.0413,7.656
14.8220,3.8575,-6.6046,0.8461,7.695
14.8310,3.7835,-6.8073,0.5409,7.807
14.8410,3.7790,-6.9828,0.4807,7.954
14.8510,3.8877,-7.1125,0.3970,8.115
14.8680,3.9092,-7.3015,0.3702,8.290
14.8700,3.8536,-7.5710,0.4376,8.507
14.8810,3.8794,-7.7761,0.4934,8.704
14.9000,3.9208,-7.9660,0.2623,8.882
14.9020,3.9934,-8.2204,0.1384,9.140
14.9110,3.8819,-8.4848,-0.1118,9.331
14.9240,3.7207,-9.0621,-0.2306,9.799
14.9310,3.7109,-9.3967,-0.3425,10.109
14.9410,3.8335,-9.3805,-0.6227,10.153
14.9520,3.8156,-9.3326,-0.8436,10.118
14.9610,3.8813,-9.3967,-1.1770,10.235
14.9730,3.9538,-9.2847,-1.5304,10.207
14.9810,4.0909,-9.0596,-1.7899,10.100
14.9910,4.3288,-8.6411,-1.8766,9.845
15.0070,4.4189,-8.1662,-1.5962,9.421
15.0150,4.2112,-7.5800,-1.3579,8.777
15.0450,3.7428,-7.1377,-0.9736,8.118
15.0470,3.1511,-6.8513,-0.5756,7.563
