time,ax,ay,az,aT
12.9770,9.8661,2.4075,3.0165,10.594
12.9840,10.3322,1.8519,3.0050,10.919
12.9950,10.7601,1.2529,3.0819,11.263
13.0040,11.1194,0.5372,3.2883,11.608
13.0150,11.1995,-0.1313,3.3380,11.687
13.0280,11.0297,-0.9599,3.4944,11.610
13.0810,10.6818,-1.6835,3.5687,11.387
13.0830,9.7902,-1.9960,3.6715,10.645
13.0840,8.7037,-2.1719,3.7833,9.736
13.0850,7.9397,-2.5037,4.1125,9.285
13.0860,7.5825,-3.0162,4.4020,9.272
13.0880,6.6823,-3.2655,4.3760,8.629
13.0960,5.6934,-3.2070,4.3676,7.860
13.1040,4.7162,-3.3056,4.4829,7.298
13.1140,3.9873,-3.4391,4.4031,6.864
13.1260,3.3045,-3.6690,4.1421,6.445
13.1350,2.5951,-3.8579,3.6255,5.896
13.1460,2.0864,-4.1741,3.1151,5.611
13.1540,1.8153,-4.5016,2.4654,5.444
13.1650,1.4991,-4.9243,1.8894,5.483
13.1800,1.1479,-5.4951,1.4106,5.788
13.2340,0.8109,-5.8747,1.0984,6.031
13.2360,0.5278,-6.3033,0.9074,6.390
13.2370,0.2678,-6.8527,0.6517,6.889
13.2370,-0.0278,-7.3465,0.6214,7.373
13.2380,-0.1600,-7.9672,0.4939,7.984
13.2420,-0.4972,-8.5161,0.5413,8.548
13.2490,-0.7978,-8.9820,0.5286,9.033
13.2550,-1.2065,-9.3580,0.4808,9.448
13.2650,-1.5031,-9.7616,0.5198,9.890
13.2750,-1.9926,-10.0523,0.4851,10.259
13.2840,-2.4203,-10.2591,0.5411,10.555
13.2990,-2.9708,-10.2872,0.5427,10.721
13.3480,-3.3734,-10.2423,0.6375,10.802
13.3500,-3.4870,-10.2406,0.6131,10.835
13.3520,-3.4006,-10.2853,0.5755,10.848
13.3530,-3.3603,-10.2526,0.4894,10.800
13.3540,-3.3016,-10.1749,0.3892,10.704
13.3650,-3.2536,-10.0949,0.3833,10.613
13.3670,-3.1872,-10.0634,0.4380,10.565
13.4070,-3.1620,-10.0414,0.4541,10.537
13.4090,-3.2207,-9.9789,0.5143,10.498
13.4100,-3.4692,-9.9828,0.5067,10.581
13.4110,-3.8440,-9.8427,0.5239,10.580
13.4140,-4.2278,-9.8171,0.5687,10.704
13.4300,-4.7463,-9.7298,0.4951,10.837
13.4350,-5.2985,-9.6501,0.6590,11.029
13.4740,-5.9391,-9.6843,0.7369,11.384
13.4760,-6.4541,-9.5713,0.7538,11.569
13.4770,-6.9458,-9.3465,0.7126,11.667
13.4780,-7.2296,-9.3611,0.6029,11.843
13.4850,-7.3120,-9.5071,0.3681,11.999
13.4940,-7.4044,-9.7408,0.0394,12.236
13.5040,-7.6179,-9.9156,-0.3454,12.509
13.5140,-7.7808,-10.0394,-0.8311,12.729
13.5230,-7.9466,-10.1188,-1.2061,12.923
13.5610,-8.0853,-9.9399,-1.5101,12.902
13.5640,-7.9916,-9.9033,-1.5895,12.824
13.5650,-7.2058,-10.0220,-1.4387,12.427
13.5980,-5.8243,-10.3943,-1.1045,11.966
13.6000,-4.4687,-10.7679,-0.7687,11.684
13.6010,-2.8848,-11.3133,-0.4180,11.683
13.6030,-1.2025,-11.7823,0.1775,11.845
13.6040,0.3253,-12.2477,0.6209,12.268
13.6140,1.4639,-12.8719,1.0479,12.997
13.6250,2.3225,-13.0920,1.6490,13.398
13.6360,3.1084,-12.7590,1.8237,13.258
13.6680,4.1858,-12.1433,2.1236,13.019
13.6700,5.3394,-11.1807,2.0337,12.556
13.6710,6.1352,-9.9023,1.7528,11.780
13.6830,6.5586,-8.5196,1.3909,10.841
13.6870,6.3041,-7.0333,1.0319,9.501
13.7200,5.7634,-5.4950,0.8154,8.005
13.7220,5.1227,-4.1158,0.9560,6.641
13.7240,4.6144,-3.0272,1.3137,5.673
13.7260,4.2733,-2.0469,1.8545,5.088
13.7350,3.7710,-0.9158,2.4186,4.573
13.7450,3.4699,0.0236,2.9679,4.566
13.7540,3.3417,0.7884,3.2550,4.731
13.7640,3.2959,1.3528,3.1603,4.762
13.8010,3.3135,1.7088,2.8516,4.694
13.8030,3.4324,1.8024,2.1623,4.439
13.8030,3.6522,1.7523,1.1972,4.224
13.8050,3.8148,1.6686,0.3921,4.182
13.8160,4.0194,1.4487,-0.2465,4.280
13.8260,4.2979,1.1589,-0.9256,4.547
13.8340,4.4659,0.7913,-1.6188,4.816
13.8450,4.4768,0.5129,-2.0386,4.946
13.8540,4.4060,0.3391,-2.2925,4.978
13.8730,4.4646,0.2413,-2.1364,4.955
13.8800,4.2948,0.2729,-1.6006,4.591
13.9020,3.9718,0.3354,-1.0302,4.117
13.9030,3.8010,0.4111,-0.5406,3.861
13.9050,3.7591,0.4081,-0.0866,3.782
13.9160,3.7518,0.3745,0.3599,3.788
13.9270,3.7824,0.4998,0.7630,3.891
13.9370,4.0161,0.6337,1.0995,4.212
13.9450,4.3527,0.8094,1.4902,4.671
13.9540,4.7728,0.8922,1.8713,5.204
13.9650,5.1138,1.0247,2.3406,5.717
13.9750,5.3641,1.2576,2.9129,6.232
13.9840,5.6209,1.6137,3.1888,6.661
13.9940,5.8681,2.0236,3.8499,7.304
14.0030,6.0845,2.6610,4.2628,7.891
14.0190,6.4265,3.4720,4.6493,8.659
14.0660,6.8757,4.2584,4.8873,9.450
14.0680,7.4202,4.9741,5.0089,10.242
14.0690,8.2099,5.4289,5.1164,11.093
14.0700,9.1752,5.7185,5.1875,11.991
14.0730,10.1254,6.0444,5.2663,12.915
14.0820,10.7927,6.3107,5.5542,13.681
14.0880,11.2984,6.3676,5.9753,14.280
14.0960,11.5126,6.2671,6.2502,14.522
14.1050,11.4865,5.9073,6.5859,14.499
14.1170,11.1439,5.3093,6.6500,14.021
14.1300,10.3700,4.9320,6.5348,13.212
14.1830,9.6579,4.2844,6.1720,12.236
14.1850,9.2618,3.4978,5.7953,11.472
14.1850,9.2678,2.6045,5.4657,11.070
14.1870,9.4631,1.8097,5.2087,10.952
14.1870,9.7221,1.0109,5.0961,11.023
14.1880,9.9633,0.1305,4.7793,11.051
14.1980,10.2030,-0.6714,4.5815,11.205
14.2050,10.1509,-1.3210,4.5223,11.191
14.2150,10.0952,-2.0223,4.6151,11.283
14.2260,9.8956,-2.5891,4.5835,11.209
14.2350,9.4374,-3.0586,4.7164,10.985
14.2490,8.7326,-3.3450,4.6831,10.458
14.2550,7.9907,-3.6583,4.7321,9.981
14.2650,7.1351,-3.9323,4.4181,9.268
14.2740,6.2058,-3.9924,4.0910,8.437
14.2870,5.2413,-4.0398,3.9144,7.689
14.3420,4.3879,-4.1550,3.7522,7.113
14.3440,3.6155,-4.3317,3.6034,6.695
14.3450,2.9325,-4.4200,3.3746,6.287
14.3470,2.2384,-4.5417,3.0063,5.889
14.3470,1.6439,-4.7196,2.6004,5.634
14.3480,1.1675,-4.8973,1.9912,5.414
14.3540,0.7567,-5.2889,1.6034,5.578
14.3650,0.4507,-5.5943,1.1404,5.727
14.3740,0.1658,-5.9754,0.7796,6.028
14.3840,-0.1979,-6.2619,0.5389,6.288
14.3980,-0.4188,-6.7757,0.0992,6.789
14.4040,-0.7281,-7.1717,0.0299,7.209
14.4170,-0.9600,-7.5388,-0.0995,7.600
14.4650,-1.1870,-7.9703,-0.1062,8.059
14.4670,-1.3589,-8.3825,-0.0548,8.492
14.4670,-1.6396,-8.7216,0.1019,8.875
14.4680,-1.9382,-8.9958,0.2859,9.207
14.4690,-2.0395,-9.3757,0.4289,9.605
14.4740,-2.4508,-9.5892,0.5596,9.913
14.4870,-2.8178,-9.8460,0.5614,10.257
14.4950,-3.0942,-9.8418,0.6544,10.337
14.5040,-3.3157,-9.8529,0.6770,10.418
14.5140,-3.3168,-9.9327,0.6902,10.495
14.5240,-3.3533,-10.0948,0.6849,10.659
14.5360,-3.4935,-10.1034,0.5920,10.707
14.5920,-3.6147,-10.0332,0.6457,10.684
14.5940,-3.6565,-9.9606,0.4354,10.619
14.5960,-3.7254,-9.8075,0.3724,10.498
14.5970,-3.7936,-9.6524,0.4653,10.382
14.5980,-3.8579,-9.5713,0.5581,10.335
14.5990,-3.9503,-9.4958,0.7232,10.310
14.6050,-4.0158,-9.5504,0.8568,10.396
14.6180,-4.2020,-9.5048,0.9726,10.438
14.6250,-4.6156,-9.5867,1.0292,10.690
14.6630,-5.0947,-9.4832,1.0934,10.821
14.6650,-5.4427,-9.5736,1.1937,11.077
14.6660,-5.8089,-9.6209,1.2890,11.312
14.6670,-6.3421,-9.6283,1.3430,11.607
14.6740,-6.7815,-9.5656,1.4068,11.810
14.7040,-7.0331,-9.6201,1.2681,11.984
14.7060,-7.2747,-9.7594,1.1277,12.225
14.7070,-7.2818,-9.9452,0.8519,12.355
14.7190,-7.1266,-10.0734,0.6470,12.356
14.7340,-6.8997,-10.2678,0.3468,12.376
14.7360,-6.6720,-10.2905,0.1532,12.265
14.7800,-6.5288,-10.4599,-0.0588,12.330
14.7820,-6.1534,-10.5758,-0.0692,12.236
14.7830,-5.5296,-10.5936,0.0385,11.950
14.7840,-4.6072,-10.7148,0.2887,11.667
14.7850,-3.5276,-10.9570,0.5225,11.523
14.7950,-2.3381,-11.1327,0.7063,11.397
14.8040,-1.0741,-11.4075,0.9730,11.499
14.8130,0.4024,-11.9921,1.2307,12.062
14.8240,1.7282,-12.4979,1.4148,12.696
14.8340,2.7843,-12.5704,1.7275,12.990
14.8460,3.8869,-12.3595,1.6973,13.067
14.8970,4.8828,-12.0085,1.5289,13.053
14.8990,5.8186,-11.1321,1.4231,12.641
14.9000,6.2022,-9.6820,1.1497,11.556
14.9010,6.4523,-8.1361,0.9302,10.426
14.9030,6.5413,-6.6561,0.7618,9.363
14.9060,6.3111,-5.1946,0.8056,8.214
14.9190,5.8371,-3.9227,0.8350,7.082
14.9230,5.4828,-2.6413,1.2784,6.219
14.9600,4.9486,-1.5805,1.6759,5.459
14.9610,4.6141,-0.7360,2.1236,5.132
14.9620,4.2910,0.0481,2.6179,5.027
14.9650,3.9191,0.6573,2.8009,4.862
14.9760,3.8119,1.0643,2.7129,4.798
14.9840,3.8210,1.3332,2.3113,4.660
15.0000,3.7726,1.5201,1.7276,4.419
15.0480,3.9089,1.4642,1.1436,4.328
15.0500,4.1671,1.3741,0.5016,4.416
15.0510,4.4768,1.1881,-0.0279,4.632
15.0520,4.7975,1.0034,-0.6310,4.942
15.0540,4.9039,0.8845,-1.2039,5.126
15.0560,5.0057,0.8462,-1.5001,5.294
15.0650,5.0612,0.8446,-1.5300,5.354
15.0740,5.1085,0.8173,-1.3547,5.348
15.0840,5.1980,0.8531,-0.9724,5.357
15.0950,5.3242,0.9187,-0.7216,5.451
15.1040,5.3047,1.0091,-0.3728,5.413
15.1160,5.4696,1.2100,0.0009,5.602
15.1740,5.7333,1.2668,0.3154,5.880
15.1780,6.0606,1.3218,0.4602,6.220
15.1790,6.3496,1.4330,0.6141,6.538
15.1790,6.3133,1.5435,0.7864,6.547
15.1800,6.2110,1.7544,0.9335,6.521
15.1810,6.1759,1.9888,1.1485,6.589
15.1850,6.3131,2.1904,1.4971,6.848
15.1950,6.4378,2.5703,1.7661,7.153
15.2050,6.6390,3.1384,2.1214,7.644
15.2150,6.9670,3.8889,2.3939,8.330
15.2250,7.6215,4.4517,2.6455,9.214
15.2360,8.0735,5.2465,2.9143,10.060
15.2510,8.7748,5.8932,3.0597,11.004
15.3010,9.5413,6.2989,3.1820,11.868
15.3040,10.2380,6.4640,3.1782,12.518
15.3050,10.5240,6.6274,3.1974,12.841
15.3060,10.7464,6.6217,3.3042,13.048
15.3070,10.8583,6.4717,3.5310,13.125
15.3110,10.8822,5.9807,3.6794,12.951
15.3170,10.7234,5.3021,3.8247,12.559
15.3280,10.2616,5.0012,4.0093,12.099
15.3340,9.7782,4.6181,4.1107,11.569
15.3450,9.6455,4.0568,4.0354,11.215
15.3540,9.7204,3.3531,3.7312,10.939
15.3640,9.8073,2.6155,3.4409,10.717
15.3730,9.9779,1.8267,3.0848,10.602
15.3840,10.1243,1.1757,2.8279,10.577
15.3980,10.1718,0.5333,2.7466,10.550
15.4500,10.2843,-0.1892,2.7935,10.659
15.4520,10.2955,-0.8920,2.8313,10.715
15.4540,10.2604,-1.6042,3.0998,10.838
15.4550,9.9816,-2.2569,3.2283,10.731
15.4550,9.4669,-2.8048,3.4595,10.462
15.4570,8.9549,-3.2522,3.5855,10.179
15.4650,8.3956,-3.6629,3.6525,9.861
15.4740,7.8283,-4.0011,3.7590,9.561
15.4830,7.2039,-4.1738,3.8370,9.167
15.4950,6.6243,-4.3437,4.0361,8.890
15.5040,6.0029,-4.4891,4.1252,8.556
15.5150,5.3926,-4.7123,4.0652,8.235
15.5230,4.8572,-4.9524,4.0309,8.023
15.5370,4.1475,-5.1690,3.6855,7.583
15.5870,3.5267,-5.3818,3.2734,7.219
15.5880,2.9883,-5.6352,2.9194,7.015
15.5890,2.5586,-5.9744,2.4941,6.961
15.5910,2.2145,-6.3709,2.0862,7.060
15.5920,1.8218,-6.8405,1.7309,7.287
15.6010,1.4709,-7.2493,1.4020,7.529
15.6060,1.1588,-7.7268,1.2507,7.913
15.6150,0.8535,-8.1204,0.9605,8.221
15.6240,0.5495,-8.6079,0.8594,8.668
15.6350,0.1711,-9.1356,0.6954,9.164
15.6450,-0.3108,-9.4613,0.6298,9.487
15.6540,-0.7547,-9.8419,0.4774,9.882
15.6660,-1.0160,-10.2582,0.3750,10.315
15.6740,-1.5785,-10.5546,0.5164,10.684
15.7130,-1.9266,-10.6670,0.6124,10.857
15.7150,-2.1772,-10.9075,0.8014,11.151
15.7170,-2.5035,-11.0136,0.8721,11.328
15.7180,-2.7542,-11.1488,0.8572,11.516
15.7530,-2.9641,-11.1836,0.9763,11.611
15.7560,-3.0919,-11.2898,0.8829,11.739
15.7570,-3.3877,-11.3442,0.8629,11.871
15.7580,-3.6280,-11.2266,0.6880,11.818
15.7650,-3.8384,-11.2660,0.6516,11.920
15.7740,-3.9491,-11.1793,0.5833,11.871
15.7830,-4.0956,-11.0869,0.4952,11.830
15.7990,-4.2172,-10.9416,0.3647,11.732
15.8030,-4.5460,-10.8614,0.2487,11.777
15.8400,-4.8975,-10.6598,0.2344,11.733
15.8420,-5.3597,-10.4977,0.0046,11.787
15.8450,-5.6961,-10.2480,-0.0325,11.725
15.8450,-6.0671,-10.0807,0.0974,11.766
15.8540,-6.2869,-10.0533,0.1380,11.858
15.8650,-6.5762,-10.1278,0.2104,12.077
15.8740,-6.8942,-10.2293,0.3730,12.341
15.8840,-7.2236,-10.3884,0.3091,12.657
15.8940,-7.4849,-10.5778,0.1168,12.959
15.9040,-7.5447,-10.7383,-0.2905,13.127
15.9150,-7.6193,-10.9443,-0.7201,13.355
15.9230,-7.8623,-11.0692,-1.2515,13.635
15.9340,-8.0352,-11.0893,-1.6022,13.788
15.9530,-8.0513,-11.1888,-1.7916,13.900
16.0050,-7.8633,-11.5341,-1.7855,14.073
16.0070,-7.3678,-11.8472,-1.3571,14.017
16.0090,-6.4554,-12.1444,-0.7007,13.771
16.0130,-5.6677,-12.4753,0.0276,13.702
16.0140,-4.4287,-12.9096,0.6323,13.663
16.0160,-2.7160,-13.4806,1.2741,13.810
16.0170,-0.7530,-14.0474,1.9859,14.207
16.0260,1.3259,-14.6803,2.4911,14.949
16.0340,3.4071,-15.1755,2.7113,15.788
16.0440,5.1736,-15.1982,2.8565,16.307
16.0550,6.3863,-14.8385,2.6937,16.377
16.0640,7.3717,-14.0379,2.3354,16.027
16.0730,7.8962,-12.7235,1.8278,15.086
16.0900,7.9696,-11.0047,1.2003,13.640
16.1360,7.6946,-9.0957,0.8882,11.947
16.1380,7.2670,-7.2435,0.8846,10.299
16.1390,6.7715,-5.6555,1.0027,8.879
16.1400,6.2938,-4.1266,1.3241,7.642
16.1410,5.8405,-2.9007,1.6655,6.731
16.1530,5.5588,-1.8201,2.5081,6.364
16.1570,5.1431,-0.8172,3.3479,6.191
16.1940,4.7601,0.0986,4.3096,6.422
16.1960,4.4299,0.6907,5.0494,6.753
16.1970,4.3760,1.1056,5.2205,6.901
16.1970,4.5298,1.2869,4.8948,6.792
16.2030,4.8512,1.2647,4.1604,6.515
16.2150,5.1314,1.1179,3.3167,6.211
16.2230,5.4589,0.9980,2.6360,6.144
16.2360,5.7736,0.9061,1.7471,6.100
16.2710,6.2077,0.6353,1.0497,6.328
16.2720,6.4074,0.3456,0.4604,6.433
16.2730,6.2714,0.1968,-0.2804,6.281
16.2750,5.8311,0.0372,-0.7581,5.880
16.2860,5.1911,0.0226,-1.1085,5.308
16.2960,4.6874,0.1174,-1.3348,4.875
16.3030,4.2391,0.3417,-1.1306,4.401
16.3140,4.0793,0.6213,-0.7939,4.202
16.3230,4.4369,0.8185,-0.2352,4.518
16.3340,5.1142,1.0355,0.4373,5.236
16.3440,5.7475,1.2288,1.0869,5.977
16.3540,6.2679,1.5341,1.6679,6.665
16.3640,6.5227,1.7850,2.0957,7.080
16.3740,6.7163,1.9586,2.2373,7.345
16.3900,6.8627,2.3207,2.3717,7.623
16.4420,6.9486,2.7841,2.1850,7.798
16.4440,7.1779,3.1095,2.0694,8.092
16.4450,7.5219,3.5663,2.3259,8.643
16.4470,7.6998,4.1580,2.8268,9.196
16.4480,7.9921,4.7257,3.4358,9.900
16.4500,8.4768,5.2869,4.1742,10.827
16.4540,9.2959,5.3766,4.5767,11.673
16.4660,10.1631,5.3582,5.0567,12.553
16.4730,10.5260,5.4161,5.3398,12.986
16.4830,10.8061,5.6184,5.9852,13.571
16.5030,11.0317,5.6482,6.1914,13.854
16.5590,11.3140,5.2318,6.3143,13.973
16.5620,11.2263,4.6321,6.1325,13.605
16.5630,10.5361,4.1309,5.6901,12.667
16.5640,9.6869,3.8585,5.0883,11.602
16.5640,9.1341,3.4621,4.5123,10.760
16.5650,8.7589,3.0140,4.1387,10.145
16.5670,8.5507,2.5433,3.7903,9.693
16.5740,8.4346,2.2052,3.4702,9.383
16.5840,8.5502,1.6866,3.2700,9.308
16.5950,8.6495,1.3014,3.1096,9.283
16.6040,8.9476,0.8359,3.1102,9.510
16.6170,9.3185,0.2773,3.0759,9.817
16.6240,9.7246,-0.3597,3.2094,10.247
16.6350,9.9232,-1.1185,3.3897,10.546
16.6910,9.7812,-1.7725,3.5098,10.542
16.6930,9.2534,-2.2696,3.6012,10.186
16.6940,8.6702,-2.7155,3.6728,9.800
16.6950,7.9773,-2.9809,3.6710,9.274
16.6960,7.3197,-3.3360,3.6936,8.852
16.6970,6.7274,-3.6276,3.6119,8.454
16.7040,6.1357,-3.8455,3.4463,8.019
16.7150,5.5231,-4.0604,3.3033,7.609
16.7240,5.0643,-4.3629,3.2979,7.454
16.7340,4.5364,-4.8072,3.2667,7.373
16.7450,3.9132,-5.1251,3.2054,7.201
16.7540,3.3929,-5.6156,2.9727,7.203
16.7640,2.9950,-5.9857,2.5767,7.172
16.7740,2.6067,-6.4509,2.1277,7.276
16.7890,2.1921,-6.9841,1.6756,7.509
16.8390,1.8395,-7.4237,1.2445,7.749
16.8410,1.4848,-7.9121,0.9978,8.112
16.8420,1.1505,-8.3228,1.0172,8.463
16.8430,0.8592,-8.8461,0.7788,8.922
16.8440,0.6215,-9.3436,0.7922,9.398
16.8450,0.2726,-9.7302,0.8986,9.775
16.8540,-0.0433,-10.1883,1.0673,10.244
16.8690,-0.4076,-10.5120,1.2597,10.595
16.8740,-0.7412,-10.8991,1.3225,11.004
16.9140,-1.2329,-11.1951,1.4203,11.352
16.9160,-1.7009,-11.3438,1.5249,11.572
16.9170,-2.0840,-11.4152,1.6002,11.714
16.9180,-2.3511,-11.5419,1.6195,11.890
16.9240,-2.5374,-11.7975,1.6580,12.181
16.9350,-2.6889,-11.9804,1.4716,12.366
16.9480,-3.0238,-12.0246,1.3357,12.471
16.9570,-3.4427,-11.9249,1.2587,12.476
16.9880,-3.8288,-11.8268,0.9950,12.471
16.9900,-4.1859,-11.6120,0.8811,12.375
16.9920,-4.4705,-11.5218,0.7543,12.382
17.0030,-4.8182,-11.3274,0.5121,12.320
17.0060,-5.1915,-11.1438,0.3940,12.300
17.0160,-5.5500,-10.8665,0.3278,12.206
17.0240,-6.0120,-10.6174,0.0605,12.202
17.0340,-6.4790,-10.3617,0.0017,12.221
17.0430,-6.9575,-10.1030,-0.0786,12.267
17.0540,-7.2428,-10.0188,0.0759,12.363
17.0690,-7.5149,-10.0962,0.0339,12.586
17.0740,-7.6758,-10.0649,-0.0732,12.658
17.1240,-7.5729,-10.2061,-0.1434,12.710
17.1280,-7.0746,-10.3975,-0.2846,12.579
17.1320,-6.4284,-10.6561,-0.8395,12.473
17.1330,-6.0300,-10.8275,-1.3861,12.471
17.1340,-5.9454,-10.9654,-1.9086,12.619
17.1360,-5.9511,-11.0551,-2.7507,12.853
17.1460,-6.1618,-11.0890,-3.2255,13.090
17.1540,-6.2995,-11.1052,-3.4422,13.223
17.1670,-6.0732,-11.1673,-3.0127,13.064
17.1740,-5.5018,-11.4625,-2.3601,12.932
17.1860,-4.6335,-11.9671,-1.5691,12.928
17.1940,-3.4515,-12.7361,-0.8357,13.222
17.2060,-1.8382,-13.3699,-0.2351,13.498
17.2580,-0.1580,-13.9609,0.2377,13.964
17.2600,1.8386,-14.4616,0.8047,14.600
17.2630,3.5640,-14.5261,1.0938,14.997
17.2640,5.2134,-14.3320,1.4485,15.319
17.2650,6.4766,-13.6417,1.4807,15.173
17.2660,7.0921,-12.5897,1.3158,14.510
17.2750,7.1978,-11.4732,1.1209,13.590
17.2840,6.9739,-10.0504,0.9745,12.272
17.2940,6.4616,-8.6089,0.9273,10.804
17.3050,5.9674,-7.3497,1.1456,9.536
17.3620,5.5155,-6.1048,1.5920,8.380
17.3640,5.0623,-4.9768,1.9890,7.372
17.3650,4.7124,-3.9548,2.5363,6.654
17.3660,4.3538,-2.8906,3.2775,6.169
17.3670,3.7404,-1.8137,3.8079,5.637
17.3680,3.4972,-0.9892,4.1000,5.479
17.3740,3.3595,-0.2292,3.9648,5.202
17.3840,3.4796,0.3481,3.6494,5.054
17.3930,3.8105,0.6923,3.1622,5.000
17.4030,4.2517,0.8558,2.8396,5.184
17.4470,4.7137,0.9949,2.5709,5.461
17.4480,5.0726,0.9923,2.2351,5.631
17.4490,5.4503,0.8223,2.1671,5.923
17.4500,5.5833,0.7653,2.2011,6.050
17.4540,5.5781,0.5657,2.4037,6.100
17.4660,5.5035,0.4511,2.6221,6.113
17.4730,5.2536,0.2864,2.7569,5.940
17.4840,4.9022,0.2927,2.9948,5.752
17.4950,4.6201,0.4859,3.2107,5.647
17.5290,4.4141,0.7282,3.3948,5.616
17.5310,4.7312,1.0054,3.3965,5.910
17.5320,5.4646,1.2585,3.2717,6.492
17.5330,6.2228,1.5527,3.0612,7.107
17.5430,6.9034,1.8279,2.7703,7.660
17.5530,7.4474,2.1580,2.6089,8.181
17.5630,7.9457,2.2610,2.4940,8.629
17.5730,8.1676,2.6157,2.4127,8.909
17.5830,8.1821,3.1537,2.6899,9.172
17.5930,8.0135,3.7252,3.1249,9.373
17.6040,7.8845,4.3480,3.7339,9.747
17.6180,7.7622,4.9821,4.1881,10.130
17.6250,7.6962,5.6432,4.5865,10.588
17.6760,7.6242,6.2649,4.7598,10.956
17.6780,7.9683,6.6113,4.9543,11.478
17.6800,8.5076,6.6711,5.2614,12.024
17.6810,8.6007,6.8293,5.5176,12.290
17.6820,8.5488,6.8185,5.6725,12.319
17.6850,8.4692,6.5471,5.8996,12.223
17.6970,8.3861,6.0641,6.1910,12.059
17.7050,8.1904,5.5565,6.3360,11.752
17.7140,7.7417,5.1170,6.2380,11.182
17.7240,7.2937,4.6598,5.9093,10.480
17.7340,7.3034,4.0431,5.4720,9.981
17.7440,7.7156,3.3820,5.2468,9.925
17.7580,8.4971,2.6613,5.0787,10.251
17.8120,9.3819,1.8170,4.8775,10.729
17.8140,9.9698,1.1489,4.5265,11.009
17.8140,10.2501,0.6365,4.2323,11.108
17.8160,10.1067,0.1743,3.8446,10.815
17.8170,9.8997,-0.2042,3.5211,10.509
17.8180,9.6639,-0.5498,3.5308,10.303
17.8240,9.2349,-0.9312,3.7876,10.025
17.8350,8.7992,-1.3739,4.0831,9.797
17.8430,8.3150,-1.8754,4.2649,9.531
17.8530,7.7504,-2.3350,4.4537,9.239
17.8640,7.1068,-2.6535,4.6974,8.923
17.8740,6.2954,-2.9231,4.8735,8.481
17.8930,5.4456,-3.1084,5.1613,8.121
17.9300,4.8590,-3.4864,5.4083,8.063
17.9320,4.2920,-3.9270,5.2372,7.828
17.9330,3.8217,-4.1819,4.8460,7.455
17.9340,3.3799,-4.4006,3.9965,6.838
17.9360,3.0223,-4.7079,3.0784,6.386
17.9440,2.9445,-5.0485,2.2342,6.257
17.9570,2.7133,-5.4477,1.4777,6.263
17.9640,2.4516,-5.9269,0.8667,6.472
17.9730,2.2249,-6.4534,0.3401,6.835
17.9850,1.8804,-6.9351,0.0127,7.185
17.9930,1.4589,-7.4121,-0.3591,7.563
18.0040,1.1348,-8.0568,-0.5963,8.158
18.0190,0.6954,-8.5691,-0.6424,8.621
18.0240,0.1741,-8.9884,-0.6567,9.014
18.0690,-0.3942,-9.3557,-0.7180,9.391
18.0710,-0.9139,-9.7839,-0.5074,9.840
18.0720,-1.5386,-10.0220,-0.4436,10.149
18.0730,-1.9245,-10.2162,-0.3028,10.400
18.0740,-2.3223,-10.4061,-0.1488,10.663
18.0890,-2.6340,-10.4799,-0.0192,10.806
18.0940,-2.8668,-10.5232,0.0242,10.907
18.1300,-3.0459,-10.5961,-0.0333,11.025
18.1330,-3.0966,-10.6066,-0.1540,11.050
18.1340,-3.1540,-10.5456,-0.1842,11.009
18.1350,-3.3207,-10.4775,-0.3423,10.996
18.1440,-3.4269,-10.4778,-0.4195,11.032
18.1550,-3.3799,-10.5466,-0.4700,11.085
18.1670,-3.3979,-10.5414,-0.2707,11.079
18.1780,-3.5095,-10.5186,0.0069,11.089
18.2090,-3.6824,-10.3855,0.2094,11.021
18.2140,-3.8798,-10.2931,0.4293,11.008
18.2150,-4.2451,-10.1585,0.5284,11.022
18.2160,-4.6760,-10.0673,0.5750,11.115
18.2240,-5.1652,-9.8498,0.5886,11.137
18.2370,-5.5874,-9.8096,0.6479,11.308
18.2430,-5.9578,-9.8024,0.7683,11.497
18.2930,-6.4385,-9.7157,0.7549,11.680
18.2970,-6.6983,-9.6587,0.7309,11.777
18.2970,-6.7045,-9.8499,0.4361,11.923
18.2980,-6.1006,-10.0659,0.3513,11.776
18.2990,-4.8572,-10.2125,0.2011,11.311
18.3030,-3.7962,-9.9991,0.1589,10.697
18.3140,-3.5982,-9.5695,-0.2098,10.226
18.3230,-3.6819,-9.1388,-0.7990,9.885
18.3350,-3.9563,-8.8036,-1.3754,9.749
18.3420,-4.3380,-8.4955,-1.6598,9.682
18.3820,-4.3654,-8.5432,-1.8879,9.778
18.3840,-3.9541,-8.9682,-1.7624,9.958
18.3850,-3.2090,-9.6577,-1.6427,10.309
18.3860,-2.3513,-10.4493,-1.5381,10.820
18.3920,-1.3951,-11.1295,-1.0170,11.263
18.4030,-0.5224,-11.5019,-0.4493,11.523
18.4590,0.5624,-11.5957,0.1093,11.610
18.4610,1.9010,-11.6016,0.4389,11.765
18.4640,3.3771,-11.3943,0.8125,11.912
18.4650,4.5632,-11.0221,0.9870,11.970
18.4650,5.2596,-10.4036,0.9023,11.692
18.4660,5.4673,-9.5455,0.8005,11.029
18.4740,5.3878,-8.6009,0.7677,10.178
18.5190,4.9300,-7.4707,0.9018,8.996
18.5220,4.2087,-6.3848,1.2533,7.749
18.5220,3.5162,-5.4777,1.8380,6.764
18.5230,2.7234,-4.5524,2.3374,5.797
