time,ax,ay,az,aT
13.1710,2.7789,-7.2813,-2.9352,8.328
13.1800,3.7493,-7.4805,-1.2758,8.464
13.1860,5.1548,-7.3474,0.2486,8.979
13.1950,6.7673,-7.4225,1.6295,10.176
13.2500,8.3289,-7.2693,2.8671,11.421
13.2530,9.6929,-6.7624,3.8664,12.435
13.2550,10.7439,-5.9714,4.6865,13.155
13.2580,11.9420,-5.1810,4.8200,13.881
13.2600,12.9014,-4.1158,4.4776,14.263
13.2640,14.0238,-2.8506,3.9862,14.855
13.2730,15.5235,-1.1400,3.7330,16.007
13.2840,18.0178,-0.0172,3.5686,18.368
13.2930,21.3721,0.6878,3.4743,21.664
13.2960,23.8804,1.3218,3.1394,24.122
13.3070,24.2168,2.0949,2.3814,24.424
13.3250,22.5734,2.6711,2.0712,22.825
13.3320,19.9500,2.2670,1.7260,20.152
13.3850,17.6331,1.6516,1.6800,17.790
13.3890,14.9545,1.7306,1.6222,15.141
13.3910,12.8281,2.2942,1.7530,13.149
13.3930,12.0591,2.9034,2.1850,12.595
13.3950,12.4276,3.2218,3.2491,13.243
13.3980,13.9680,3.1843,4.5204,15.023
13.4020,14.9492,3.0057,5.5854,16.239
13.4100,15.4669,2.8767,6.5995,17.060
13.4190,15.2795,2.6130,7.0601,17.033
13.4260,15.1182,1.9365,6.6381,16.625
13.4340,14.9763,1.0268,5.2739,15.911
13.4440,14.7873,0.0177,3.8782,15.287
13.4580,14.7745,-1.0350,2.6727,15.050
13.4670,14.8026,-2.2713,1.7003,15.072
13.5420,14.7322,-3.4468,1.3143,15.187
13.5450,14.4208,-4.5128,1.3464,15.170
13.5470,14.1210,-5.5592,1.4881,15.249
13.5540,13.6702,-6.9047,1.9592,15.440
13.5560,12.9281,-7.9977,2.5267,15.411
13.5580,11.8996,-8.9371,3.0236,15.186
13.5590,10.7297,-10.0322,3.5100,15.103
13.5600,9.4127,-11.1049,3.6509,15.008
13.5620,7.7398,-11.9576,3.5451,14.678
13.5640,5.8974,-12.5828,3.2210,14.265
13.5800,3.5878,-12.3730,2.5564,13.134
13.6470,1.4036,-11.8175,1.5977,12.007
13.6520,-0.3522,-11.1775,0.5810,11.198
13.6550,-1.5353,-10.6591,-0.1366,10.770
13.6570,-1.8340,-10.4666,-0.6181,10.644
13.6590,-1.2526,-11.1635,-1.0139,11.279
13.6600,-0.2496,-12.8462,-1.3826,12.923
13.6620,-0.2093,-14.1738,-1.5507,14.260
13.6630,-1.4936,-14.2358,-1.6361,14.407
13.6650,-3.3492,-13.8632,-1.6180,14.353
13.6750,-4.9234,-13.8069,-1.4980,14.735
13.6830,-6.8422,-13.5477,-1.2999,15.233
13.6950,-8.7031,-13.2608,-0.8045,15.882
13.7420,-9.4662,-13.6416,-0.4627,16.611
13.7450,-8.4612,-14.3605,-1.0121,16.699
13.7470,-7.3170,-13.9918,-1.9427,15.909
13.7490,-6.4675,-12.9778,-2.2888,14.680
13.7550,-6.1377,-12.5800,-2.6527,14.247
13.7570,-7.3208,-12.4563,-2.8426,14.725
13.7640,-9.6674,-12.2090,-2.6530,15.797
13.7780,-11.8449,-11.6234,-2.1249,16.731
13.7820,-13.5911,-11.3930,-1.4272,17.792
13.8440,-14.5446,-11.7522,-0.9003,18.721
13.8490,-14.7091,-12.2579,-0.7807,19.163
13.8520,-14.7304,-11.7998,-1.2603,18.916
13.8540,-14.2186,-11.2619,-1.4485,18.196
13.8550,-12.4760,-11.6706,-1.7262,17.171
13.8570,-10.1284,-12.9761,-2.9046,16.715
13.8620,-9.2795,-13.7578,-4.8476,17.288
13.8790,-10.6053,-13.2485,-6.1140,18.038
13.8820,-12.5681,-13.1029,-5.3293,18.922
13.9530,-13.3737,-13.9181,-3.9201,19.696
13.9560,-13.3536,-14.9768,-2.2299,20.189
13.9570,-11.7725,-16.5137,-0.2834,20.282
13.9600,-9.6683,-17.7726,1.1246,20.263
13.9610,-8.4926,-17.4218,1.7058,19.456
13.9630,-7.7347,-16.6978,1.7717,18.487
13.9650,-6.9276,-16.2696,1.3457,17.734
13.9670,-6.0592,-16.1712,0.3308,17.272
13.9700,-4.9643,-16.0799,-0.8727,16.851
13.9780,-4.0587,-15.9263,-1.7732,16.531
13.9870,-3.6603,-15.6899,-2.4796,16.301
13.9930,-3.5196,-15.1814,-2.8362,15.840
14.0080,-3.4348,-14.7725,-2.8507,15.432
14.0260,-3.4946,-14.4935,-2.5390,15.124
14.0280,-3.3704,-13.9639,-2.1940,14.532
14.0350,-2.7464,-13.4534,-1.8777,13.859
14.0860,-1.5562,-12.8044,-1.7478,13.017
14.0890,-0.0749,-12.1896,-2.0447,12.360
14.0950,1.4666,-11.5084,-2.5063,11.869
14.0970,3.0697,-10.8904,-3.3905,11.812
14.0990,4.2739,-10.2058,-3.9288,11.741
14.1010,4.8608,-9.5917,-3.8444,11.420
14.1120,4.9404,-8.7816,-3.0055,10.515
14.1780,5.0648,-8.0967,-1.5667,9.678
14.1810,5.7101,-7.5735,-0.1522,9.486
14.1840,6.7695,-7.0848,0.7529,9.828
14.1870,7.9116,-6.6319,1.0342,10.375
14.1890,8.9889,-6.4564,0.8275,11.098
14.1920,9.9211,-6.1156,0.3811,11.661
14.1940,10.9026,-5.5829,-0.2509,12.251
14.1960,12.1175,-4.8725,-0.6278,13.076
14.1980,13.5371,-3.8984,-0.9250,14.118
14.2020,15.0012,-2.8553,-1.1805,15.316
14.2140,16.7690,-1.6473,-1.5337,16.919
14.2300,19.2053,-0.9109,-1.2753,19.269
14.2330,21.9476,-0.5297,-1.1313,21.983
14.2730,23.5410,-0.0594,-1.1128,23.567
14.2750,23.0068,0.9339,-1.4782,23.073
14.2770,21.0626,1.6778,-1.2955,21.169
14.2830,18.9060,2.0436,-0.8542,19.035
14.2900,16.6335,2.1958,-0.6095,16.789
14.2970,14.6175,2.5752,-0.4601,14.850
14.3060,13.4990,2.9222,-0.3039,13.815
14.3130,13.1686,3.1451,-0.1042,13.539
14.3240,13.4717,3.3731,-0.0114,13.888
14.3330,13.7000,3.5063,0.3889,14.147
14.3540,13.9856,3.3493,0.7836,14.402
14.3580,14.1757,2.9316,1.1501,14.521
14.3650,14.0016,2.8043,1.3117,14.340
14.4060,13.8105,2.6508,1.2868,14.121
14.4080,13.4152,2.6330,0.9382,13.703
14.4100,13.4947,2.8789,0.6784,13.815
14.4150,14.5384,2.3099,0.9323,14.750
14.4160,15.5196,1.4279,1.4355,15.651
14.4250,15.7663,0.8119,2.2083,15.941
14.4330,15.7684,0.0923,2.9327,16.039
14.4430,15.7585,-1.0203,3.1997,16.112
14.4580,15.7402,-2.5050,3.1449,16.246
14.4750,15.2270,-3.7915,2.9185,15.961
14.4770,14.5109,-5.3450,2.8157,15.718
14.5290,13.3740,-6.9557,2.6817,15.311
14.5320,11.9107,-8.5515,2.3748,14.854
14.5330,10.2300,-9.7280,1.9655,14.253
14.5370,8.5748,-10.0879,1.2179,13.296
14.5390,7.3952,-10.3726,0.1409,12.740
14.5400,6.6560,-10.6354,-1.1658,12.601
14.5580,6.1313,-10.7709,-2.2495,12.596
14.5600,5.7137,-10.9450,-2.7405,12.647
14.6060,5.2908,-10.9673,-2.6247,12.456
14.6090,4.4973,-10.9878,-1.9278,12.028
14.6110,3.5709,-11.3873,-0.9180,11.969
14.6120,2.4426,-11.7960,0.2747,12.049
14.6150,1.0551,-12.1628,1.4156,12.290
14.6200,-0.0350,-12.3602,2.0842,12.535
14.6280,-0.9883,-11.9617,2.2411,12.210
14.6350,-1.0472,-11.7743,2.2685,12.037
14.6470,-0.8066,-11.7390,2.0907,11.951
14.7200,-0.7960,-11.8129,1.6311,11.952
14.7230,-1.2254,-12.0818,1.4238,12.227
14.7260,-2.3064,-12.5774,1.1193,12.836
14.7270,-3.3868,-12.8244,0.8439,13.291
14.7300,-4.6042,-13.1075,0.8107,13.916
14.7330,-5.9088,-13.2643,0.5230,14.530
14.7350,-6.9685,-13.2947,0.1249,15.011
14.7370,-7.7038,-13.1609,-0.1740,15.251
14.7380,-7.8531,-12.9074,-0.6069,15.121
14.7450,-7.6303,-12.3605,-0.8584,14.551
14.7610,-7.1968,-11.7409,-0.8468,13.797
14.8240,-6.9339,-11.2868,-0.8269,13.272
14.8270,-7.5034,-11.3455,-0.7772,13.624
14.8290,-8.9647,-11.4235,-0.6970,14.538
14.8310,-10.2358,-11.0986,-0.3090,15.101
14.8330,-11.1944,-11.2114,0.5682,15.853
14.8360,-11.6657,-11.6753,0.8764,16.528
14.8380,-11.7237,-12.3000,0.7747,17.010
14.8390,-12.2513,-12.4351,0.4597,17.462
14.8480,-13.6284,-12.2618,0.2901,18.335
14.8570,-15.2677,-12.3596,-0.0910,19.644
14.8630,-15.8472,-12.9586,-0.5757,20.479
14.8750,-15.7826,-13.6421,-1.7469,20.934
14.8830,-15.9282,-13.0702,-2.8237,20.797
14.8940,-15.4073,-12.1776,-2.5750,19.807
14.9120,-13.4948,-12.3438,-1.5880,18.358
14.9150,-11.5328,-12.9357,-0.4176,17.335
14.9700,-9.6973,-13.9027,0.6062,16.961
14.9730,-7.5986,-15.0870,1.8011,16.988
14.9750,-5.9320,-15.8742,2.5035,17.130
14.9770,-4.8626,-15.9748,2.6661,16.910
14.9840,-4.1636,-15.7453,2.2370,16.439
14.9850,-3.6130,-15.4795,1.0229,15.928
14.9970,-3.1328,-15.2944,-0.7432,15.630
15.0060,-2.5394,-15.6490,-2.2347,16.010
15.0140,-2.2662,-15.8592,-2.8993,16.281
15.0220,-2.2292,-15.8513,-3.0901,16.303
15.0290,-2.2484,-15.4759,-2.5887,15.851
15.0330,-2.0332,-15.0808,-1.2363,15.267
15.0450,-1.9404,-14.4095,-0.0765,14.540
15.0610,-1.6421,-13.7991,0.9154,13.927
15.0630,-1.2517,-13.0205,1.5585,13.173
15.1220,-0.7001,-12.1775,1.8301,12.334
15.1240,0.1754,-11.4018,1.5620,11.510
15.1260,1.1060,-10.8234,0.6918,10.902
15.1290,1.8005,-10.2411,-0.7069,10.422
15.1340,2.3335,-9.7106,-2.0770,10.201
15.1370,3.1225,-9.3694,-3.2647,10.402
15.1400,3.8934,-8.8700,-4.1589,10.542
15.1640,4.4792,-8.1677,-4.6268,10.401
15.1660,5.0806,-7.4778,-4.4198,10.063
15.1670,6.0872,-6.9318,-3.5703,9.892
15.2160,7.0271,-6.7711,-2.6481,10.111
15.2220,8.1440,-6.7352,-1.4858,10.672
15.2240,9.8229,-6.7818,-0.0243,11.937
15.2260,11.4202,-6.5198,1.1796,13.203
15.2280,12.3738,-5.8622,1.8408,13.815
15.2300,12.6404,-4.8441,1.8306,13.660
15.2360,12.5414,-3.6871,0.9773,13.109
15.2440,12.6873,-3.2004,-0.1841,13.086
15.2540,12.9186,-2.9015,-1.0869,13.285
15.2700,12.9330,-2.6495,-1.1607,13.253
15.2750,13.2037,-2.4429,-0.3616,13.433
15.2820,13.5360,-2.2602,0.8144,13.748
15.3520,13.7708,-1.9411,2.1143,14.067
15.3550,13.7254,-0.8845,2.7107,14.018
15.3570,13.8331,0.5290,3.2139,14.211
15.3590,14.1047,2.4210,3.1402,14.651
15.3610,15.1473,4.2036,3.1237,16.027
15.3640,16.7854,5.4221,2.8736,17.872
15.3710,18.9948,5.8904,2.6285,20.060
15.3720,20.7726,6.0947,2.3179,21.772
15.3790,21.0500,5.8760,1.8054,21.929
15.3830,19.5843,5.5057,1.3162,20.386
15.3930,17.1394,5.5629,0.7499,18.035
15.4650,15.3906,5.8920,0.3259,16.483
15.4710,14.7132,5.5324,-0.2013,15.720
15.4730,15.1171,4.8896,0.0246,15.888
15.4770,16.0709,4.1642,0.7792,16.620
15.4790,17.3075,2.9781,1.0702,17.594
15.4810,17.9541,1.6953,1.2067,18.074
15.4820,17.7444,0.5916,1.4417,17.813
15.4830,16.8453,-0.6140,1.3632,16.911
15.4910,16.0416,-1.9298,1.1292,16.197
15.4990,15.1663,-3.3307,0.8535,15.551
15.5110,14.2615,-4.7108,0.8318,15.042
15.5150,13.3952,-5.9577,1.0247,14.696
15.5930,12.3163,-7.1030,1.2884,14.276
15.5960,11.5174,-8.2766,1.5646,14.269
15.6040,10.5150,-9.1779,2.1592,14.123
15.6050,9.4366,-9.4915,3.0722,13.732
15.6070,8.3079,-9.6427,4.2444,13.417
15.6090,7.3941,-10.0623,5.4190,13.612
15.6110,6.4256,-10.2710,5.7796,13.423
15.6130,5.3875,-10.8324,5.6826,13.366
15.6150,4.2556,-10.9135,5.0985,12.775
15.6380,3.4675,-11.2205,3.6547,12.300
15.6390,2.9097,-12.1032,1.5580,12.545
15.6410,1.7480,-12.2379,-1.1027,12.411
15.7150,0.3130,-11.9085,-2.7782,12.232
15.7190,-1.0511,-11.3544,-3.3864,11.895
15.7200,-2.3329,-10.8526,-2.9419,11.484
15.7230,-3.3389,-10.8375,-1.8835,11.496
15.7250,-4.4418,-10.7278,-0.4568,11.620
15.7280,-5.0582,-10.8626,0.9786,12.022
15.7290,-5.3655,-11.1710,1.9770,12.549
15.7310,-5.4448,-11.4708,2.6403,12.969
15.7330,-5.3093,-11.8435,2.6182,13.241
15.7370,-4.8670,-12.4642,1.8961,13.514
15.7460,-4.6715,-12.5907,1.1963,13.483
15.8010,-4.9887,-12.4983,1.1380,13.505
15.8050,-5.2134,-12.5825,2.2476,13.804
15.8080,-6.0600,-13.0386,4.0180,14.929
15.8110,-7.4547,-13.3463,5.4298,16.223
15.8130,-9.3678,-13.2309,6.9413,17.635
15.8140,-11.4249,-12.8918,7.5481,18.807
15.8160,-13.2168,-12.4070,7.7114,19.700
15.8230,-14.3037,-12.1437,7.4140,20.175
15.8330,-14.5060,-12.0520,7.1161,20.157
15.8560,-13.9456,-11.7817,7.1168,19.594
15.8650,-13.2398,-11.5059,7.0722,18.913
15.8680,-12.6566,-11.4202,6.9011,18.391
15.9420,-11.4362,-11.8919,5.8017,17.489
15.9450,-9.9162,-12.5712,3.3033,16.349
15.9470,-9.8263,-11.9972,-0.4327,15.514
15.9480,-10.8457,-10.4667,-3.3523,15.441
15.9500,-10.7341,-10.1731,-4.0837,15.342
15.9510,-9.8499,-11.0240,-3.1978,15.125
15.9530,-9.1330,-11.8708,-0.6625,14.992
15.9550,-8.1798,-13.1196,1.9739,15.586
15.9800,-6.8051,-14.5280,3.8495,16.498
15.9840,-5.7382,-14.9958,4.6963,16.729
15.9880,-5.1847,-14.7273,4.7874,16.331
15.9890,-4.3513,-14.4036,4.2703,15.641
15.9980,-3.1878,-14.1266,3.3872,14.873
16.0130,-1.7118,-13.8092,2.4097,14.122
16.0170,-0.5408,-13.4096,1.4379,13.497
16.0280,-0.1308,-12.7125,0.6297,12.729
16.0350,-0.1378,-11.7904,0.2192,11.793
16.0460,-0.7155,-10.9945,-0.0112,11.018
16.0550,-1.2050,-10.3632,-0.4954,10.445
16.0620,-1.5185,-9.9926,-1.1673,10.174
16.0770,-1.6147,-9.8431,-2.0502,10.183
16.0850,-2.2954,-9.7444,-2.8841,10.418
16.0990,-3.4663,-9.1404,-2.1529,10.010
16.1750,-4.2361,-8.1809,0.5383,9.228
16.1780,-3.9844,-7.3530,4.0558,9.295
16.1790,-3.2904,-6.4890,7.2889,10.299
16.1810,-1.9462,-5.9392,8.4413,10.503
16.1820,0.0472,-5.9073,7.1159,9.248
16.1830,2.1215,-5.7536,3.9693,7.305
16.1830,3.3267,-5.5195,-0.1430,6.446
16.1840,3.9343,-4.9037,-4.3148,7.625
16.2370,4.6221,-4.2856,-7.3256,9.664
16.2400,5.3918,-3.6203,-8.6119,10.786
16.2430,6.5736,-3.1041,-8.2036,10.961
16.2450,7.9186,-2.9537,-6.6061,10.727
16.2470,9.3850,-3.0595,-4.5529,10.871
16.2510,10.2377,-3.0552,-2.3440,10.938
16.2530,10.6150,-2.7085,-0.1568,10.956
16.2560,10.6244,-1.9303,1.2617,10.872
16.2640,10.5327,-1.2048,1.3602,10.688
16.2770,10.6349,-0.6166,0.5357,10.666
16.2850,11.0546,-0.1443,-0.6529,11.075
16.3380,11.5081,0.4285,-1.7383,11.647
16.3410,11.9669,0.9694,-2.8707,12.345
16.3420,12.5048,1.1724,-3.9836,13.176
16.3430,13.0152,1.3837,-4.9703,14.000
16.3440,13.3123,1.6285,-5.4695,14.484
16.3520,13.6573,1.8601,-5.5712,14.867
16.3580,14.1993,1.8879,-5.4851,15.338
16.3650,14.5280,1.9330,-5.1489,15.534
16.3800,14.5327,1.7517,-3.9467,15.161
16.3850,13.4926,1.4784,-2.3206,13.770
16.4460,11.8626,1.7223,-0.4472,11.995
16.4490,10.4982,2.6526,1.5215,10.934
16.4510,9.8412,4.0749,2.2653,10.890
16.4540,10.3220,5.3683,1.0942,11.686
16.4580,12.6185,5.9535,-2.1099,14.111
16.4590,15.8842,5.9679,-5.4059,17.809
16.4620,19.7540,5.4104,-7.3572,21.763
16.4660,23.1533,4.0749,-8.1035,24.867
16.4770,23.8542,2.3957,-7.5123,25.124
16.4840,20.8524,0.6696,-5.9256,21.688
16.4950,16.5151,-1.1725,-4.1553,17.070
16.5020,13.0674,-3.0549,-2.7828,13.705
16.5190,10.3138,-4.7262,-1.3084,11.420
16.5250,8.8799,-5.8166,0.2491,10.618
16.5320,8.8556,-6.7682,1.4058,11.234
16.5730,9.5581,-7.6704,2.0698,12.429
16.5760,9.6624,-7.8658,2.3036,12.670
16.5770,9.0265,-7.7087,2.1186,12.058
16.5790,7.7738,-7.5842,1.3685,10.947
16.5850,6.2365,-7.5036,0.4032,9.765
16.5950,4.5508,-7.6118,-0.1289,8.869
16.6070,3.0749,-7.7443,-0.4919,8.347
16.6140,1.8374,-7.7430,-0.7462,7.993
16.6260,0.7731,-7.5309,-1.1406,7.656
16.6360,0.2454,-7.4910,-1.5538,7.654
16.6490,-0.1576,-7.6546,-1.8217,7.870
16.6680,-0.4765,-7.8351,-1.7400,8.040
16.6700,-0.9908,-8.0949,-1.5754,8.306
16.7340,-1.6203,-8.2614,-1.1351,8.495
16.7360,-2.3934,-8.5388,-0.4891,8.881
16.7380,-2.9882,-8.5025,0.2163,9.015
16.7390,-3.2982,-8.7324,0.8072,9.369
16.7400,-3.5261,-8.9311,1.1374,9.669
16.7410,-3.8265,-9.1508,1.4331,10.022
16.7430,-4.1770,-9.4105,1.5842,10.417
16.7480,-4.5919,-9.6029,1.5924,10.763
16.7560,-4.7894,-9.5684,1.3205,10.781
16.7710,-5.1639,-9.5242,1.3524,10.918
16.7860,-5.7786,-9.4702,1.2603,11.165
16.8080,-6.2807,-9.5618,1.1920,11.502
16.8090,-6.7621,-9.4491,1.0817,11.670
16.8100,-7.1363,-9.6327,0.7918,12.014
16.8130,-7.4969,-10.0386,0.5951,12.543
16.8760,-8.5844,-10.0385,0.6741,13.226
16.8820,-9.8065,-10.1266,0.9405,14.128
16.8830,-11.1192,-10.2567,1.4453,15.196
16.8850,-12.5941,-9.9614,1.9694,16.178
16.8880,-13.5276,-9.3974,2.6215,16.679
16.8900,-13.3646,-9.3796,2.9348,16.589
16.9520,-11.7319,-10.5902,2.2852,15.969
16.9570,-10.8425,-11.6541,0.3801,15.922
16.9590,-11.9868,-11.1061,-0.8435,16.363
16.9610,-13.3478,-10.7481,-0.7438,17.153
16.9620,-14.3224,-11.5553,-0.0836,18.403
16.9640,-14.0672,-12.4275,1.4903,18.829
16.9650,-11.8328,-13.3212,3.0582,18.078
16.9670,-8.6884,-14.3323,3.6379,17.150
16.9690,-6.2105,-14.3378,3.2400,15.957
16.9740,-4.1868,-13.9571,2.2533,14.745
16.9830,-2.8722,-13.4985,0.4694,13.809
17.0000,-2.6929,-13.1247,-1.3028,13.461
17.1370,-3.3309,-12.5702,-2.6423,13.270
17.1390,-4.0028,-12.2668,-3.5204,13.375
17.1420,-4.2011,-12.0783,-3.8193,13.346
17.1440,-4.1834,-11.7803,-3.5560,12.997
17.1460,-4.3437,-11.3811,-2.8958,12.521
17.1470,-4.5974,-11.0302,-2.3523,12.179
17.1490,-5.1047,-10.6356,-1.9598,11.959
17.1500,-5.5050,-10.0389,-1.6817,11.572
17.1520,-5.3725,-9.3992,-1.6646,10.954
17.1560,-4.7059,-8.8142,-1.9025,10.171
17.1570,-3.7240,-8.3052,-2.2198,9.369
17.1580,-2.6610,-7.5790,-2.4613,8.401
17.1620,-1.4301,-7.0159,-2.6651,7.640
17.1640,-0.5280,-6.3619,-2.9509,7.033
17.1660,0.1678,-5.9593,-3.0781,6.709
17.1670,0.4912,-5.7576,-3.2228,6.616
17.1680,0.3716,-5.7086,-2.9806,6.451
17.1980,0.1731,-5.9215,-2.3600,6.377
17.2020,0.3354,-6.0632,-1.4949,6.254
17.2030,1.2572,-6.1595,-0.6999,6.325
17.2050,2.6810,-6.0927,-0.2708,6.662
17.2790,4.5553,-5.7776,-0.2941,7.363
17.2810,6.4872,-5.3614,-0.5919,8.437
17.2830,7.9673,-4.8409,-1.1260,9.390
17.2830,8.7155,-4.2300,-1.6860,9.833
17.2840,8.6722,-3.5793,-2.1910,9.634
17.2850,8.8004,-3.1079,-2.5491,9.675
17.2860,9.2246,-2.6945,-2.8533,10.025
17.3800,9.7391,-2.1895,-2.6807,10.336
17.3830,10.3653,-1.8655,-2.1847,10.756
17.3850,10.9775,-1.4009,-1.3252,11.146
17.3870,11.3694,-0.7667,-0.3999,11.402
17.3890,12.0645,0.0391,0.0381,12.065
17.3910,12.5570,1.1854,0.4483,12.621
17.3980,13.3681,2.0225,0.6803,13.537
17.3990,14.5093,2.6714,0.9819,14.786
17.4000,15.9662,3.0571,1.6117,16.336
17.4020,17.5322,3.1331,2.0233,17.925
17.4060,18.5371,2.6049,2.1468,18.842
17.4080,17.9775,1.8534,2.0636,18.190
17.4150,15.7268,1.3209,1.8033,15.885
17.4160,13.6345,1.1761,2.1254,13.849
17.4260,11.5309,1.4389,2.1477,11.817
17.4350,10.2401,1.8617,1.6165,10.533
17.5060,9.5766,2.2724,1.0608,9.900
17.5090,10.1990,2.6270,0.8429,10.566
17.5100,11.9301,2.6281,0.7238,12.238
17.5120,13.3942,2.6000,0.8533,13.671
17.5140,14.2256,2.9601,1.0777,14.570
17.5150,14.4910,3.1375,0.9123,14.855
17.5160,14.2588,2.9725,0.2068,14.567
17.5200,13.5844,2.5250,-0.4490,13.824
17.5820,12.5076,1.8639,-0.9142,12.679
17.5850,11.6193,0.9248,-1.2825,11.726
17.5900,11.0996,-0.2171,-1.6396,11.222
17.5930,10.5466,-1.2280,-2.0098,10.806
17.5950,10.2365,-2.2384,-2.1643,10.700
17.5960,9.9988,-2.9193,-1.8962,10.587
17.5980,9.6909,-3.4007,-1.2340,10.344
17.5990,9.3830,-3.6266,-0.5796,10.076
17.6190,8.9243,-4.1114,-0.1002,9.826
17.6350,8.2326,-4.6704,0.0057,9.465
17.6360,7.1590,-5.4169,0.1515,8.979
17.6370,5.7222,-6.0266,-0.0368,8.311
17.6960,4.2251,-6.5498,-0.5620,7.815
17.6990,3.0887,-6.8878,-0.5760,7.571
17.7010,2.2176,-7.0572,-0.4634,7.412
17.7030,1.3520,-7.2043,-0.2268,7.334
17.7080,0.5937,-7.1074,0.0200,7.132
17.7100,0.1832,-7.0430,0.1845,7.048
17.7120,0.1490,-7.6231,0.1555,7.626
17.7190,-0.2060,-8.0839,0.1556,8.088
17.7350,-0.8343,-8.5551,0.1321,8.597
17.7370,-1.4587,-8.9405,0.0988,9.059
17.8200,-1.9203,-9.2620,-0.1792,9.461
17.8280,-2.3703,-9.8934,-0.5012,10.186
17.8310,-2.9392,-10.3463,-0.6185,10.773
17.8330,-3.6995,-10.4146,-0.2880,11.056
17.8350,-4.2892,-10.3757,0.7456,11.252
17.8390,-5.0645,-10.0891,2.3405,11.529
17.8410,-5.8853,-10.0794,3.2017,12.103
17.8450,-6.7541,-10.1468,3.5706,12.701
17.8460,-7.7461,-9.9674,3.1116,13.001
17.8480,-8.4330,-9.9222,2.3908,13.239
17.8510,-8.9401,-9.8461,1.5048,13.384
17.8560,-9.7005,-9.6039,0.7440,13.671
17.8690,-10.3902,-9.4213,0.3905,14.031
17.8860,-11.1090,-9.3682,0.2680,14.534
17.8880,-11.9163,-9.2400,0.7955,15.100
17.9760,-12.3142,-9.3024,1.7541,15.532
17.9790,-11.7925,-10.5501,1.9040,15.937
17.9810,-10.6312,-12.2156,0.6330,16.206
17.9830,-10.9483,-12.5626,-0.9014,16.688
17.9850,-12.3896,-11.8934,-0.7330,17.190
17.9890,-13.4185,-12.0325,0.8816,18.045
17.9910,-13.8023,-12.4857,2.7221,18.810
17.9930,-12.8210,-13.1488,5.1096,19.062
17.9950,-10.8262,-14.3082,6.9409,19.238
17.9990,-8.5602,-14.8308,6.9991,18.499
18.0020,-6.2488,-14.3149,5.7377,16.640
18.0150,-4.6716,-13.7387,3.2082,14.862
18.0170,-3.5581,-13.2936,0.5487,13.772
18.0240,-2.9413,-13.0356,-1.9544,13.506
18.0350,-3.1276,-12.7145,-3.9634,13.680
18.0450,-3.6838,-12.5418,-5.1665,14.056
18.1330,-4.5896,-12.2287,-5.6164,14.218
18.1360,-5.7463,-11.7341,-4.9390,13.968
18.1410,-6.3832,-11.3642,-3.1172,13.402
18.1450,-6.6575,-11.1661,-1.1229,13.049
18.1470,-6.9585,-10.5990,0.8427,12.707
18.1480,-6.9942,-9.6996,2.4018,12.197
18.1490,-6.3391,-9.0536,3.2372,11.517
18.1500,-5.2173,-8.4656,3.0471,10.401
18.1520,-3.6989,-8.0385,1.9507,9.061
18.1530,-2.0965,-7.5365,0.0883,7.823
18.1560,-0.7684,-6.9550,-2.0334,7.287
18.1780,0.3559,-6.6324,-3.7781,7.641
18.1790,0.9971,-6.5205,-5.3015,8.463
18.2530,0.9916,-6.2787,-5.8857,8.663
18.2560,0.7219,-5.7047,-5.2524,7.788
18.2590,1.2498,-5.5399,-4.3561,7.157
18.2600,2.0468,-5.4518,-3.7325,6.917
18.2610,2.6149,-5.1976,-3.1423,6.613
18.2630,3.0098,-4.9090,-2.0416,6.109
18.2630,3.2331,-4.6376,-1.3034,5.802
18.2640,3.7750,-4.3015,-0.5432,5.749
18.2670,4.6790,-4.1939,-0.2014,6.287
18.3070,6.1327,-4.3634,-0.2673,7.531
18.3090,7.5235,-4.2152,-0.9561,8.677
18.3100,8.6365,-3.9047,-1.8626,9.659
18.3120,9.9475,-3.3660,-2.4759,10.790
18.3180,11.2898,-2.7769,-2.5751,11.908
18.3340,12.7597,-2.0612,-2.5234,13.169
18.3360,14.0157,-1.1089,-2.1238,14.219
18.4170,15.7561,-0.3937,-1.2051,15.807
18.4200,17.8314,-0.1210,-0.1586,17.833
18.4250,19.3895,0.2761,0.6748,19.403
18.4280,19.8086,0.7094,0.7720,19.836
18.4310,18.7904,1.2610,0.3335,18.836
18.4330,17.0633,1.7252,0.0191,17.150
18.4340,15.0465,1.8850,-0.3952,15.169
18.4360,13.9537,1.6414,-0.5369,14.060
18.4370,13.3998,0.9329,-0.7918,13.456
18.4390,12.8386,0.2719,-1.2114,12.898
18.4440,11.9197,0.2759,-1.4564,12.011
18.4660,11.0985,0.6622,-2.2315,11.340
18.4680,10.5877,1.2155,-3.8566,11.334
18.5460,10.8172,1.6632,-5.6874,12.334
18.5490,12.0378,1.8815,-6.3240,13.727
18.5510,13.3838,2.0000,-5.4471,14.588
18.5520,14.5531,2.4438,-3.7409,15.224
18.5530,15.4932,2.4261,-1.9896,15.808
18.5570,15.8278,2.3180,-0.8149,16.017
18.5600,15.2196,2.0504,0.0035,15.357
18.5620,14.0948,1.4183,0.3860,14.171
18.5630,12.2638,0.3991,0.1085,12.271
18.5670,10.8804,-0.8470,-0.3066,10.918
18.5950,9.9086,-2.1210,-0.2330,10.136
18.5990,8.8748,-3.1354,0.3381,9.418
