time,gFx,gFy,gFz,TgF
116.085000,0.8018,0.1818,0.8959,1.216
116.086000,0.7982,0.1813,0.8922,1.211
116.088000,0.7935,0.1818,0.8920,1.208
116.090000,0.7913,0.1808,0.8917,1.206
116.093000,0.7855,0.1837,0.8939,1.204
116.094000,0.7813,0.1837,0.8939,1.201
116.095000,0.7762,0.1820,0.8937,1.198
116.098000,0.7652,0.1788,0.8917,1.189
116.100000,0.7552,0.1725,0.8937,1.183
116.102000,0.7447,0.1605,0.8917,1.173
116.103000,0.7388,0.1544,0.8905,1.167
116.105000,0.7342,0.1483,0.8891,1.163
116.108000,0.7261,0.1356,0.8839,1.152
116.110000,0.7217,0.1246,0.8790,1.144
116.112000,0.7122,0.1146,0.8798,1.138
116.114000,0.7068,0.1112,0.8810,1.135
116.115000,0.6936,0.1043,0.8815,1.126
116.117000,0.6895,0.1016,0.8817,1.124
116.120000,0.6841,0.0963,0.8805,1.119
116.122000,0.6765,0.0919,0.8746,1.110
116.124000,0.6765,0.0884,0.8715,1.107
116.127000,0.6721,0.0818,0.8673,1.100
116.127000,0.6667,0.0757,0.8634,1.093
116.130000,0.6636,0.0740,0.8605,1.089
116.134000,0.6504,0.0657,0.8551,1.076
116.134000,0.6504,0.0657,0.8551,1.076
116.136000,0.6469,0.0640,0.8539,1.073
116.137000,0.6372,0.0591,0.8549,1.068
116.140000,0.6259,0.0503,0.8602,1.065
116.146000,0.6113,0.0445,0.8627,1.058
116.146000,0.6054,0.0415,0.8605,1.053
116.146000,0.5983,0.0269,0.8470,1.037
116.148000,0.6027,0.0029,0.8316,1.027
116.149000,0.6286,-0.0794,0.8241,1.039
116.152000,0.6391,-0.1473,0.8585,1.080
116.155000,0.6276,-0.1446,0.8817,1.092
116.156000,0.5910,-0.0691,0.9128,1.090
116.160000,0.5710,0.0286,0.9164,1.080
116.160000,0.5744,0.0657,0.9106,1.079
116.166000,0.6149,0.1275,0.8676,1.071
116.166000,0.6286,0.1371,0.8500,1.066
116.166000,0.6465,0.1437,0.8228,1.056
116.168000,0.6533,0.1405,0.8163,1.055
116.170000,0.6611,0.1258,0.8148,1.057
116.172000,0.6621,0.1080,0.8255,1.064
116.175000,0.6621,0.0985,0.8312,1.067
116.176000,0.6643,0.0816,0.8414,1.075
116.178000,0.6645,0.0762,0.8453,1.078
116.180000,0.6631,0.0657,0.8453,1.076
116.182000,0.6606,0.0603,0.8358,1.067
116.185000,0.6589,0.0579,0.8314,1.062
116.185000,0.6535,0.0562,0.8236,1.053
116.188000,0.6460,0.0559,0.8197,1.045
116.206000,0.6418,0.0562,0.8189,1.042
116.206000,0.6220,0.0523,0.8297,1.038
116.207000,0.6220,0.0523,0.8297,1.038
116.207000,0.6179,0.0486,0.8326,1.038
116.207000,0.6064,0.0420,0.8409,1.038
116.207000,0.5983,0.0349,0.8475,1.038
116.208000,0.5934,0.0281,0.8534,1.040
116.208000,0.5915,0.0237,0.8549,1.040
116.208000,0.5866,0.0176,0.8566,1.038
116.213000,0.5851,0.0149,0.8568,1.038
116.214000,0.5824,0.0103,0.8553,1.035
116.214000,0.5785,0.0042,0.8536,1.031
116.217000,0.5785,0.0042,0.8536,1.031
116.217000,0.5780,0.0024,0.8524,1.030
116.221000,0.5763,0.0027,0.8492,1.026
116.221000,0.5744,0.0042,0.8480,1.024
116.223000,0.5707,0.0054,0.8485,1.023
116.225000,0.5710,0.0056,0.8485,1.023
116.226000,0.5714,0.0064,0.8480,1.023
116.228000,0.5710,0.0086,0.8448,1.020
116.231000,0.5724,0.0115,0.8407,1.017
116.233000,0.5724,0.0151,0.8380,1.015
116.233000,0.5739,0.0166,0.8368,1.015
116.236000,0.5766,0.0176,0.8348,1.015
116.238000,0.5780,0.0195,0.8346,1.015
116.241000,0.5817,0.0230,0.8324,1.016
116.245000,0.5832,0.0259,0.8292,1.014
116.245000,0.5832,0.0259,0.8292,1.014
116.245000,0.5846,0.0288,0.8272,1.013
116.247000,0.5895,0.0286,0.8263,1.015
116.249000,0.5903,0.0286,0.8248,1.015
116.253000,0.5959,0.0310,0.8206,1.015
116.254000,0.5959,0.0310,0.8206,1.015
116.263000,0.5964,0.0313,0.8160,1.011
116.264000,0.5971,0.0332,0.8138,1.010
116.264000,0.5961,0.0349,0.8109,1.007
116.264000,0.5944,0.0359,0.8116,1.007
116.265000,0.5932,0.0366,0.8119,1.006
116.268000,0.5929,0.0364,0.8119,1.006
116.268000,0.5920,0.0354,0.8126,1.006
116.270000,0.5922,0.0362,0.8155,1.009
116.281000,0.5949,0.0349,0.8177,1.012
116.281000,0.5949,0.0347,0.8192,1.013
116.281000,0.5964,0.0349,0.8199,1.014
116.282000,0.5986,0.0347,0.8206,1.016
116.282000,0.6010,0.0340,0.8216,1.019
116.286000,0.6025,0.0330,0.8226,1.020
116.287000,0.6017,0.0335,0.8233,1.020
116.287000,0.6000,0.0335,0.8243,1.020
116.288000,0.5991,0.0342,0.8282,1.023
116.301000,0.5981,0.0327,0.8302,1.024
116.301000,0.5964,0.0340,0.8316,1.024
116.301000,0.5956,0.0335,0.8316,1.023
116.301000,0.5934,0.0325,0.8326,1.023
116.302000,0.5925,0.0305,0.8341,1.024
116.302000,0.5908,0.0274,0.8368,1.025
116.302000,0.5883,0.0242,0.8385,1.025
116.306000,0.5871,0.0230,0.8400,1.025
116.306000,0.5864,0.0208,0.8431,1.027
116.316000,0.5866,0.0191,0.8470,1.030
116.317000,0.5876,0.0186,0.8505,1.034
116.317000,0.5900,0.0144,0.8546,1.039
116.317000,0.5900,0.0144,0.8546,1.039
116.318000,0.5898,0.0139,0.8566,1.040
116.318000,0.5868,0.0147,0.8536,1.036
116.321000,0.5851,0.0171,0.8502,1.032
116.324000,0.5817,0.0178,0.8463,1.027
116.325000,0.5810,0.0178,0.8419,1.023
116.326000,0.5788,0.0193,0.8348,1.016
116.327000,0.5773,0.0203,0.8316,1.013
116.329000,0.5778,0.0220,0.8255,1.008
116.332000,0.5788,0.0239,0.8197,1.004
116.333000,0.5785,0.0244,0.8187,1.003
116.335000,0.5810,0.0239,0.8182,1.004
116.338000,0.5842,0.0247,0.8206,1.008
116.339000,0.5849,0.0249,0.8214,1.009
116.344000,0.5905,0.0235,0.8231,1.013
116.344000,0.5917,0.0247,0.8238,1.015
116.350000,0.5934,0.0259,0.8253,1.017
116.351000,0.5966,0.0252,0.8290,1.022
116.352000,0.5995,0.0237,0.8316,1.025
116.354000,0.6027,0.0227,0.8351,1.030
116.354000,0.6052,0.0210,0.8356,1.032
116.357000,0.6049,0.0200,0.8380,1.034
116.364000,0.6054,0.0188,0.8387,1.035
116.365000,0.6064,0.0186,0.8373,1.034
116.367000,0.6013,0.0186,0.8380,1.032
116.368000,0.6013,0.0188,0.8380,1.032
116.368000,0.5991,0.0191,0.8346,1.027
116.368000,0.5978,0.0173,0.8292,1.022
116.373000,0.5986,0.0176,0.8255,1.020
116.375000,0.6013,0.0183,0.8141,1.012
116.375000,0.6015,0.0183,0.8119,1.011
116.376000,0.6020,0.0173,0.8101,1.009
116.381000,0.6017,0.0166,0.8057,1.006
116.382000,0.5991,0.0166,0.8040,1.003
116.382000,0.5959,0.0142,0.8070,1.003
116.392000,0.5959,0.0120,0.8094,1.005
116.394000,0.5986,0.0073,0.8128,1.009
116.394000,0.6008,0.0049,0.8145,1.012
116.395000,0.6052,0.0037,0.8204,1.019
116.417000,0.6020,0.0000,0.8255,1.022
116.418000,0.5995,-0.0017,0.8277,1.022
116.419000,0.5969,-0.0024,0.8316,1.024
116.420000,0.5981,-0.0037,0.8309,1.024
116.420000,0.5995,-0.0051,0.8314,1.025
116.421000,0.6005,-0.0054,0.8321,1.026
116.422000,0.5988,-0.0059,0.8326,1.026
116.422000,0.5966,-0.0068,0.8334,1.025
116.423000,0.5900,-0.0083,0.8360,1.023
116.423000,0.5854,-0.0088,0.8421,1.026
116.424000,0.5876,-0.0068,0.8287,1.016
116.425000,0.5895,-0.0054,0.8099,1.002
116.425000,0.5929,-0.0042,0.7784,0.979
116.426000,0.5961,-0.0034,0.7679,0.972
116.426000,0.6015,-0.0020,0.7647,0.973
116.445000,0.6118,-0.0032,0.7764,0.988
116.446000,0.6164,-0.0022,0.7818,0.996
116.446000,0.6206,0.0010,0.7852,1.001
116.446000,0.6144,0.0056,0.7899,1.001
116.446000,0.6091,0.0073,0.7901,0.998
116.449000,0.5934,0.0117,0.7884,0.987
116.449000,0.5910,0.0120,0.7867,0.984
116.449000,0.5910,0.0127,0.7845,0.982
116.449000,0.5961,0.0090,0.7762,0.979
116.450000,0.6064,0.0032,0.7706,0.981
116.450000,0.6164,-0.0029,0.7693,0.986
116.451000,0.6181,-0.0044,0.7691,0.987
116.451000,0.6196,-0.0076,0.7713,0.989
116.451000,0.6184,-0.0088,0.7745,0.991
116.451000,0.6137,-0.0095,0.7855,0.997
116.455000,0.6083,-0.0061,0.7999,1.005
116.455000,0.6049,-0.0046,0.8045,1.007
116.457000,0.6022,-0.0029,0.8143,1.013
116.458000,0.5981,-0.0042,0.8214,1.016
116.460000,0.5973,-0.0042,0.8243,1.018
116.463000,0.5934,-0.0068,0.8292,1.020
116.464000,0.5932,-0.0081,0.8299,1.020
116.466000,0.5927,-0.0093,0.8314,1.021
116.467000,0.5898,-0.0115,0.8397,1.026
116.469000,0.5866,-0.0134,0.8497,1.033
116.472000,0.5866,-0.0176,0.8588,1.040
116.473000,0.5873,-0.0195,0.8600,1.042
116.477000,0.5868,-0.0237,0.8627,1.044
116.477000,0.5878,-0.0257,0.8632,1.045
116.480000,0.5900,-0.0303,0.8617,1.045
116.483000,0.5895,-0.0325,0.8585,1.042
116.485000,0.5890,-0.0325,0.8566,1.040
116.486000,0.5878,-0.0318,0.8509,1.035
116.487000,0.5873,-0.0279,0.8456,1.030
116.490000,0.5868,-0.0249,0.8426,1.027
116.493000,0.5864,-0.0166,0.8380,1.023
116.494000,0.5854,-0.0149,0.8356,1.020
116.496000,0.5846,-0.0125,0.8331,1.018
116.498000,0.5837,-0.0049,0.8292,1.014
116.500000,0.5829,-0.0010,0.8216,1.007
116.502000,0.5827,0.0027,0.8163,1.003
116.503000,0.5842,0.0049,0.8131,1.001
116.505000,0.5827,0.0076,0.8077,0.996
116.509000,0.5822,0.0090,0.8060,0.994
116.510000,0.5827,0.0093,0.8038,0.993
116.513000,0.5810,0.0098,0.8021,0.990
116.514000,0.5824,0.0093,0.8018,0.991
116.516000,0.5815,0.0081,0.8013,0.990
116.517000,0.5776,0.0086,0.7984,0.985
116.519000,0.5763,0.0066,0.7972,0.984
116.522000,0.5712,0.0071,0.7948,0.979
116.523000,0.5710,0.0078,0.7930,0.977
116.526000,0.5707,0.0086,0.7913,0.976
116.527000,0.5707,0.0093,0.7896,0.974
116.530000,0.5756,0.0120,0.7860,0.974
116.532000,0.5834,0.0110,0.7864,0.979
116.533000,0.5898,0.0105,0.7913,0.987
116.535000,0.6054,0.0122,0.7923,0.997
116.537000,0.6096,0.0139,0.7862,0.995
116.539000,0.6074,0.0193,0.7745,0.984
116.542000,0.5912,0.0308,0.7769,0.977
116.543000,0.5822,0.0376,0.7899,0.982
116.545000,0.5717,0.0430,0.7855,0.972
116.547000,0.5771,0.0386,0.7588,0.954
116.549000,0.5820,0.0354,0.7476,0.948
116.553000,0.5939,0.0225,0.7259,0.938
116.554000,0.5959,0.0200,0.7222,0.937
116.555000,0.5966,0.0183,0.7185,0.934
116.560000,0.5971,0.0161,0.7134,0.930
116.560000,0.5842,0.0276,0.7112,0.921
116.563000,0.5732,0.0423,0.7200,0.921
116.563000,0.5702,0.0472,0.7259,0.924
116.565000,0.5712,0.0550,0.7369,0.934
116.567000,0.5727,0.0569,0.7398,0.937
116.570000,0.5751,0.0542,0.7478,0.945
116.572000,0.5805,0.0486,0.7562,0.955
116.573000,0.5827,0.0452,0.7603,0.959
116.578000,0.5861,0.0374,0.7691,0.968
116.579000,0.5903,0.0274,0.7774,0.976
116.591000,0.5912,0.0237,0.7840,0.982
116.591000,0.5895,0.0144,0.8018,0.995
116.592000,0.5895,0.0125,0.8065,0.999
116.592000,0.5890,0.0127,0.8123,1.004
116.592000,0.5849,0.0127,0.8231,1.010
116.593000,0.5822,0.0137,0.8334,1.017
116.593000,0.5820,0.0166,0.8424,1.024
116.598000,0.5812,0.0181,0.8475,1.028
116.598000,0.5827,0.0205,0.8610,1.040
116.598000,0.5815,0.0227,0.8658,1.043
116.603000,0.5802,0.0213,0.8641,1.041
116.603000,0.5817,0.0169,0.8600,1.038
116.605000,0.5866,0.0134,0.8505,1.033
116.606000,0.6140,-0.0107,0.7698,0.985
116.610000,0.6430,-0.0374,0.6433,0.910
116.610000,0.6352,-0.0349,0.6418,0.904
116.613000,0.5947,-0.0037,0.7183,0.933
116.614000,0.5851,0.0083,0.7488,0.950
116.615000,0.5798,0.0191,0.7742,0.967
116.617000,0.5754,0.0371,0.8114,0.995
116.619000,0.5778,0.0454,0.8387,1.020
116.622000,0.5822,0.0581,0.8461,1.029
116.623000,0.5834,0.0596,0.8473,1.030
116.625000,0.5849,0.0594,0.8468,1.031
116.627000,0.5861,0.0537,0.8429,1.028
116.629000,0.5893,0.0435,0.8380,1.025
116.632000,0.5932,0.0325,0.8336,1.024
116.633000,0.5949,0.0259,0.8297,1.021
116.635000,0.5969,0.0149,0.8319,1.024
116.637000,0.6022,0.0107,0.8360,1.030
116.640000,0.6057,0.0017,0.8363,1.033
116.643000,0.6130,-0.0081,0.8431,1.042
116.644000,0.6118,-0.0081,0.8431,1.042
116.646000,0.6110,-0.0090,0.8417,1.040
116.647000,0.6059,-0.0068,0.8400,1.036
116.650000,0.6005,-0.0020,0.8353,1.029
116.652000,0.5939,0.0049,0.8309,1.021
116.653000,0.5917,0.0076,0.8272,1.017
116.655000,0.5866,0.0149,0.8187,1.007
116.659000,0.5834,0.0183,0.8158,1.003
116.660000,0.5810,0.0235,0.8055,0.993
116.663000,0.5785,0.0271,0.7940,0.983
116.663000,0.5778,0.0276,0.7891,0.978
116.666000,0.5763,0.0283,0.7779,0.969
116.667000,0.5741,0.0283,0.7735,0.964
116.669000,0.5705,0.0259,0.7649,0.955
116.674000,0.5644,0.0193,0.7518,0.940
116.674000,0.5639,0.0173,0.7513,0.939
116.677000,0.5631,0.0142,0.7503,0.938
116.678000,0.5609,0.0098,0.7491,0.936
116.680000,0.5622,0.0083,0.7496,0.937
116.683000,0.5653,0.0034,0.7535,0.942
116.684000,0.5651,0.0034,0.7552,0.943
116.686000,0.5629,0.0034,0.7608,0.946
116.688000,0.5624,0.0037,0.7637,0.948
116.690000,0.5607,0.0037,0.7676,0.951
116.693000,0.5558,0.0066,0.7713,0.951
116.695000,0.5539,0.0064,0.7740,0.952
116.696000,0.5500,0.0051,0.7781,0.953
116.698000,0.5480,0.0044,0.7796,0.953
116.700000,0.5468,0.0024,0.7803,0.953
116.702000,0.5414,-0.0024,0.7833,0.952
116.704000,0.5382,-0.0076,0.7855,0.952
116.706000,0.5302,-0.0171,0.7918,0.953
116.708000,0.5179,-0.0242,0.7960,0.950
116.711000,0.5128,-0.0261,0.7984,0.949
116.713000,0.5008,-0.0264,0.8092,0.952
116.714000,0.4999,-0.0239,0.8133,0.955
116.716000,0.4999,-0.0225,0.8177,0.959
116.718000,0.5060,-0.0186,0.8272,0.970
116.720000,0.5165,-0.0137,0.8336,0.981
116.723000,0.5275,-0.0095,0.8402,0.992
116.724000,0.5336,-0.0073,0.8417,0.997
116.727000,0.5412,-0.0024,0.8421,1.001
116.728000,0.5426,-0.0002,0.8421,1.002
116.730000,0.5434,0.0034,0.8392,1.000
116.734000,0.5416,0.0081,0.8312,0.992
116.734000,0.5409,0.0081,0.8282,0.989
116.735000,0.5392,0.0090,0.8228,0.984
116.738000,0.5399,0.0100,0.8111,0.974
116.740000,0.5397,0.0100,0.8065,0.970
116.747000,0.5419,0.0103,0.7908,0.959
116.747000,0.5424,0.0112,0.7845,0.954
116.747000,0.5419,0.0112,0.7789,0.949
116.747000,0.5382,0.0103,0.7696,0.939
116.750000,0.5321,0.0086,0.7610,0.929
116.753000,0.5233,0.0090,0.7554,0.919
116.754000,0.5182,0.0105,0.7537,0.915
116.755000,0.5091,0.0105,0.7488,0.906
116.759000,0.5055,0.0093,0.7476,0.903
116.766000,0.4979,0.0061,0.7454,0.896
116.766000,0.4903,0.0034,0.7456,0.892
116.766000,0.4889,0.0017,0.7459,0.892
116.767000,0.4857,-0.0002,0.7483,0.892
116.768000,0.4835,-0.0061,0.7518,0.894
116.770000,0.4833,-0.0081,0.7535,0.895
116.773000,0.4813,-0.0098,0.7691,0.907
116.774000,0.4820,-0.0112,0.7757,0.913
116.778000,0.4833,-0.0120,0.7818,0.919
116.779000,0.4857,-0.0122,0.7930,0.930
116.781000,0.4877,-0.0139,0.8057,0.942
116.783000,0.4916,-0.0144,0.8182,0.955
116.783000,0.4928,-0.0134,0.8238,0.960
116.786000,0.4957,-0.0100,0.8360,0.972
116.788000,0.4974,-0.0105,0.8412,0.977
116.790000,0.4994,-0.0083,0.8495,0.985
116.802000,0.5038,-0.0073,0.8644,1.000
116.802000,0.5038,-0.0073,0.8644,1.000
116.802000,0.5048,-0.0083,0.8744,1.010
116.802000,0.5018,-0.0083,0.8815,1.014
116.803000,0.5011,-0.0083,0.8851,1.017
116.806000,0.4964,-0.0086,0.8930,1.022
116.806000,0.4940,-0.0112,0.8954,1.023
116.806000,0.4918,-0.0132,0.8969,1.023
116.808000,0.4879,-0.0151,0.8979,1.022
116.810000,0.4833,-0.0191,0.8932,1.016
116.814000,0.4784,-0.0232,0.8917,1.012
116.814000,0.4752,-0.0249,0.8893,1.009
116.821000,0.4686,-0.0286,0.8832,1.000
116.821000,0.4644,-0.0313,0.8793,0.995
116.821000,0.4574,-0.0344,0.8742,0.987
116.823000,0.4532,-0.0366,0.8673,0.979
116.824000,0.4512,-0.0379,0.8632,0.975
116.826000,0.4473,-0.0401,0.8571,0.968
116.829000,0.4434,-0.0396,0.8549,0.964
116.835000,0.4415,-0.0391,0.8536,0.962
116.837000,0.4405,-0.0362,0.8485,0.957
116.837000,0.4407,-0.0349,0.8463,0.955
116.837000,0.4407,-0.0344,0.8448,0.954
116.838000,0.4412,-0.0303,0.8434,0.952
116.840000,0.4400,-0.0259,0.8404,0.949
116.851000,0.4400,-0.0215,0.8375,0.946
116.851000,0.4407,-0.0195,0.8356,0.945
116.852000,0.4429,-0.0154,0.8334,0.944
116.852000,0.4449,-0.0129,0.8324,0.944
116.852000,0.4505,-0.0081,0.8287,0.943
116.854000,0.4556,-0.0027,0.8233,0.941
116.854000,0.4556,-0.0027,0.8233,0.941
116.855000,0.4574,0.0002,0.8197,0.939
116.858000,0.4588,0.0020,0.8172,0.937
116.861000,0.4581,0.0037,0.8170,0.937
116.863000,0.4608,0.0051,0.8155,0.937
116.864000,0.4620,0.0051,0.8138,0.936
116.866000,0.4632,0.0061,0.8133,0.936
116.868000,0.4635,0.0071,0.8153,0.938
116.870000,0.4654,0.0064,0.8175,0.941
116.872000,0.4657,0.0061,0.8197,0.943
116.874000,0.4662,0.0066,0.8206,0.944
116.876000,0.4691,0.0078,0.8260,0.950
116.878000,0.4715,0.0078,0.8285,0.953
116.880000,0.4742,0.0054,0.8304,0.956
116.883000,0.4779,0.0068,0.8319,0.959
116.883000,0.4811,0.0056,0.8321,0.961
116.886000,0.4867,0.0049,0.8353,0.967
116.887000,0.4930,0.0064,0.8424,0.976
116.889000,0.4950,0.0076,0.8441,0.979
116.893000,0.4928,0.0115,0.8527,0.985
116.894000,0.4911,0.0125,0.8553,0.986
116.896000,0.4879,0.0127,0.8553,0.985
116.898000,0.4806,0.0125,0.8561,0.982
116.900000,0.4764,0.0125,0.8539,0.978
116.902000,0.4771,0.0107,0.8519,0.977
116.903000,0.4793,0.0090,0.8505,0.976
116.905000,0.4833,0.0056,0.8461,0.974
116.907000,0.4864,0.0042,0.8434,0.974
116.910000,0.4911,0.0022,0.8434,0.976
116.915000,0.5004,-0.0007,0.8461,0.983
116.915000,0.5035,-0.0007,0.8465,0.985
116.916000,0.5055,-0.0017,0.8470,0.986
116.918000,0.5065,-0.0015,0.8502,0.990
116.920000,0.5067,-0.0020,0.8527,0.992
116.923000,0.5089,-0.0020,0.8617,1.001
116.923000,0.5091,-0.0029,0.8641,1.003
116.926000,0.5087,-0.0029,0.8656,1.004
116.928000,0.5072,-0.0015,0.8668,1.004
116.930000,0.5065,-0.0012,0.8639,1.001
116.933000,0.5074,-0.0007,0.8615,1.000
116.934000,0.5089,-0.0015,0.8597,0.999
116.936000,0.5094,-0.0017,0.8546,0.995
116.938000,0.5111,-0.0027,0.8524,0.994
116.953000,0.5187,-0.0034,0.8483,0.994
116.953000,0.5233,-0.0034,0.8475,0.996
116.953000,0.5248,-0.0029,0.8468,0.996
116.953000,0.5280,-0.0037,0.8448,0.996
116.954000,0.5292,-0.0017,0.8417,0.994
116.954000,0.5285,-0.0002,0.8397,0.992
116.954000,0.5231,0.0010,0.8314,0.982
116.954000,0.5209,0.0010,0.8277,0.978
116.958000,0.5192,0.0015,0.8238,0.974
116.958000,0.5167,0.0005,0.8167,0.966
116.961000,0.5111,-0.0010,0.8101,0.958
116.963000,0.5094,-0.0027,0.8053,0.953
116.964000,0.5082,-0.0051,0.8023,0.950
116.966000,0.5084,-0.0078,0.7972,0.946
116.968000,0.5087,-0.0086,0.7960,0.945
116.970000,0.5091,-0.0090,0.7928,0.942
116.974000,0.5084,-0.0056,0.7845,0.935
116.974000,0.5104,-0.0056,0.7813,0.933
116.976000,0.5123,-0.0012,0.7789,0.932
116.978000,0.5150,0.0039,0.7764,0.932
116.980000,0.5175,0.0066,0.7750,0.932
116.983000,0.5204,0.0132,0.7725,0.932
116.984000,0.5221,0.0144,0.7718,0.932
116.986000,0.5221,0.0159,0.7713,0.932
116.989000,0.5192,0.0205,0.7703,0.929
116.990000,0.5165,0.0242,0.7701,0.928
116.994000,0.5133,0.0269,0.7718,0.927
116.995000,0.5121,0.0283,0.7715,0.926
116.996000,0.5096,0.0315,0.7772,0.930
116.998000,0.5096,0.0315,0.7820,0.934
117.000000,0.5160,0.0291,0.7911,0.945
117.002000,0.5238,0.0269,0.8050,0.961
117.003000,0.5285,0.0259,0.8128,0.970
117.005000,0.5370,0.0237,0.8282,0.987
117.007000,0.5458,0.0213,0.8456,1.007
117.010000,0.5500,0.0188,0.8544,1.016
117.013000,0.5558,0.0151,0.8756,1.037
117.014000,0.5578,0.0134,0.8810,1.043
117.016000,0.5578,0.0122,0.8878,1.049
117.018000,0.5556,0.0093,0.8952,1.054
117.020000,0.5534,0.0073,0.8993,1.056
117.022000,0.5500,0.0029,0.8991,1.054
117.024000,0.5475,0.0010,0.9001,1.053
117.026000,0.5446,-0.0029,0.8991,1.051
117.029000,0.5429,-0.0046,0.8979,1.049
117.030000,0.5392,-0.0083,0.8959,1.046
117.034000,0.5299,-0.0149,0.8895,1.036
117.035000,0.5299,-0.0149,0.8895,1.036
117.036000,0.5253,-0.0198,0.8839,1.028
117.038000,0.5214,-0.0227,0.8781,1.021
117.040000,0.5197,-0.0249,0.8727,1.016
117.043000,0.5150,-0.0313,0.8588,1.002
117.047000,0.5133,-0.0325,0.8546,0.997
117.047000,0.5116,-0.0342,0.8512,0.994
117.049000,0.5101,-0.0352,0.8436,0.986
117.050000,0.5096,-0.0359,0.8346,0.979
117.053000,0.5116,-0.0344,0.8260,0.972
117.054000,0.5126,-0.0335,0.8224,0.970
117.056000,0.5150,-0.0308,0.8155,0.965
117.058000,0.5165,-0.0281,0.8116,0.962
117.060000,0.5182,-0.0215,0.8028,0.956
117.069000,0.5157,-0.0159,0.7955,0.948
117.069000,0.5160,-0.0134,0.7930,0.946
117.069000,0.5162,-0.0056,0.7877,0.942
117.069000,0.5153,0.0015,0.7840,0.938
117.071000,0.5157,0.0054,0.7813,0.936
117.073000,0.5182,0.0173,0.7825,0.939
117.074000,0.5199,0.0208,0.7835,0.941
117.076000,0.5223,0.0232,0.7867,0.945
117.078000,0.5263,0.0269,0.7926,0.952
117.080000,0.5302,0.0283,0.7992,0.959
117.083000,0.5355,0.0310,0.8097,0.971
117.115000,0.5363,0.0322,0.8160,0.977
117.116000,0.5392,0.0322,0.8272,0.988
117.116000,0.5414,0.0320,0.8348,0.996
117.116000,0.5465,0.0303,0.8465,1.008
117.116000,0.5509,0.0264,0.8673,1.028
117.116000,0.5509,0.0264,0.8673,1.028
117.116000,0.5580,0.0188,0.8783,1.041
117.117000,0.5646,0.0042,0.8903,1.054
117.117000,0.5724,-0.0144,0.8927,1.061
117.117000,0.5929,-0.0870,0.8786,1.063
117.117000,0.5873,-0.0880,0.8854,1.066
117.117000,0.5807,-0.0806,0.8947,1.070
117.118000,0.5658,-0.0579,0.9150,1.077
117.118000,0.5529,-0.0335,0.9330,1.085
117.118000,0.5482,-0.0112,0.9467,1.094
117.119000,0.5485,-0.0029,0.9558,1.102
117.119000,0.5565,0.0103,0.9741,1.122
117.119000,0.5607,0.0151,0.9851,1.134
117.129000,0.5653,0.0181,1.0027,1.151
117.129000,0.5646,0.0139,1.0159,1.162
117.153000,0.5631,0.0110,1.0217,1.167
117.153000,0.5563,0.0024,1.0266,1.168
117.154000,0.5487,-0.0098,1.0271,1.165
117.154000,0.5448,-0.0181,1.0264,1.162
117.154000,0.5402,-0.0384,1.0222,1.157
117.154000,0.5394,-0.0384,1.0195,1.154
117.155000,0.5387,-0.0498,1.0163,1.151
117.155000,0.5426,-0.0572,1.0112,1.149
117.155000,0.5453,-0.0594,1.0010,1.141
117.155000,0.5487,-0.0633,0.9904,1.134
117.155000,0.5490,-0.0623,0.9848,1.129
117.156000,0.5507,-0.0606,0.9748,1.121
117.156000,0.5524,-0.0591,0.9694,1.117
117.156000,0.5526,-0.0559,0.9553,1.105
117.156000,0.5509,-0.0511,0.9374,1.089
117.157000,0.5509,-0.0511,0.9374,1.089
117.157000,0.5482,-0.0484,0.9267,1.078
117.164000,0.5438,-0.0476,0.9137,1.064
117.165000,0.5412,-0.0442,0.9066,1.057
117.173000,0.5343,-0.0384,0.8864,1.036
117.173000,0.5331,-0.0384,0.8864,1.035
117.173000,0.5319,-0.0362,0.8734,1.023
117.173000,0.5277,-0.0320,0.8617,1.011
117.174000,0.5231,-0.0310,0.8500,0.999
117.183000,0.5194,-0.0279,0.8407,0.989
117.183000,0.5175,-0.0259,0.8363,0.984
117.184000,0.5135,-0.0247,0.8324,0.978
117.184000,0.5126,-0.0235,0.8241,0.971
117.184000,0.5091,-0.0227,0.8145,0.961
117.185000,0.5055,-0.0225,0.8062,0.952
117.185000,0.5045,-0.0227,0.8023,0.948
117.189000,0.5006,-0.0222,0.7972,0.942
117.189000,0.4960,-0.0215,0.7962,0.938
117.192000,0.4945,-0.0203,0.7955,0.937
117.194000,0.4884,-0.0176,0.7955,0.934
117.195000,0.4850,-0.0159,0.7955,0.932
117.196000,0.4825,-0.0129,0.7979,0.933
117.198000,0.4808,-0.0076,0.8004,0.934
117.200000,0.4798,-0.0059,0.8028,0.935
117.212000,0.4779,-0.0007,0.8114,0.942
117.213000,0.4796,0.0005,0.8145,0.945
117.213000,0.4818,0.0010,0.8189,0.950
117.213000,0.4864,0.0017,0.8294,0.962
117.213000,0.4933,0.0022,0.8397,0.974
117.216000,0.5006,0.0000,0.8558,0.991
117.216000,0.5006,0.0000,0.8558,0.991
117.216000,0.5074,-0.0032,0.8656,1.003
117.219000,0.5101,-0.0049,0.8705,1.009
117.220000,0.5113,-0.0105,0.8773,1.016
117.223000,0.5133,-0.0154,0.8822,1.021
117.224000,0.5133,-0.0176,0.8822,1.021
117.236000,0.5121,-0.0217,0.8827,1.021
117.236000,0.5123,-0.0269,0.8815,1.020
