time,gFx,gFy,gFz,TgF
53.031000,-0.4508,-1.3904,-0.4923,1.542
53.032000,-0.4683,-1.3953,-0.5096,1.558
53.032000,-0.4881,-1.4173,-0.5324,1.591
53.033000,-0.5067,-1.4449,-0.5556,1.629
53.033000,-0.5197,-1.4573,-0.5710,1.649
53.033000,-0.5502,-1.4744,-0.5995,1.684
53.034000,-0.5856,-1.4757,-0.6198,1.704
53.034000,-0.6083,-1.4730,-0.6281,1.713
53.035000,-0.6381,-1.4796,-0.6430,1.735
53.035000,-0.6628,-1.4928,-0.6567,1.760
53.036000,-0.6733,-1.5018,-0.6677,1.776
53.036000,-0.6995,-1.5174,-0.6946,1.810
53.037000,-0.7268,-1.5348,-0.7285,1.848
53.037000,-0.7430,-1.5433,-0.7478,1.869
53.038000,-0.7689,-1.5585,-0.7923,1.910
53.038000,-0.7901,-1.5712,-0.8502,1.953
53.039000,-0.7977,-1.5768,-0.8827,1.975
53.040000,-0.8055,-1.5834,-0.9482,2.014
53.041000,-0.8031,-1.5858,-1.0171,2.048
53.041000,-0.7974,-1.5883,-1.0564,2.068
53.042000,-0.7747,-1.5873,-1.1402,2.102
53.051000,-0.7432,-1.5792,-1.2235,2.132
53.052000,-0.7241,-1.5744,-1.2629,2.144
53.053000,-0.6821,-1.5617,-1.3379,2.167
53.053000,-0.6411,-1.5392,-1.4028,2.179
53.054000,-0.6213,-1.5270,-1.4307,2.183
53.054000,-0.5815,-1.5008,-1.4686,2.179
53.060000,-0.5458,-1.4730,-1.4879,2.164
53.061000,-0.5121,-1.4446,-1.4903,2.138
53.075000,-0.4923,-1.4322,-1.4786,2.117
53.075000,-0.4681,-1.3977,-1.4468,2.065
53.075000,-0.4635,-1.3799,-1.4295,2.040
53.076000,-0.4561,-1.3523,-1.3828,1.987
53.076000,-0.4310,-1.3337,-1.3149,1.922
53.076000,-0.4139,-1.3234,-1.2761,1.884
53.077000,-0.3811,-1.2971,-1.1903,1.801
53.077000,-0.3560,-1.2707,-1.0955,1.715
53.077000,-0.3477,-1.2611,-1.0457,1.675
53.084000,-0.3203,-1.2511,-0.9365,1.595
53.085000,-0.2937,-1.2421,-0.8319,1.524
53.085000,-0.2915,-1.2377,-0.7830,1.493
53.086000,-0.3012,-1.2345,-0.6990,1.450
53.087000,-0.3012,-1.2355,-0.6284,1.418
53.089000,-0.3032,-1.2394,-0.5929,1.407
53.090000,-0.3113,-1.2509,-0.5285,1.393
53.093000,-0.3198,-1.2665,-0.4862,1.394
53.102000,-0.3257,-1.2756,-0.4745,1.399
53.103000,-0.3335,-1.2997,-0.4622,1.419
53.103000,-0.3464,-1.3293,-0.4537,1.447
53.103000,-0.3506,-1.3454,-0.4483,1.461
53.104000,-0.3626,-1.3772,-0.4295,1.487
53.105000,-0.3740,-1.4070,-0.4192,1.515
53.107000,-0.3806,-1.4248,-0.4097,1.531
53.108000,-0.3904,-1.4617,-0.3782,1.560
53.110000,-0.3965,-1.4910,-0.3479,1.582
53.139000,-0.3999,-1.5045,-0.3313,1.592
53.141000,-0.4095,-1.5340,-0.2964,1.615
53.142000,-0.4102,-1.5573,-0.2538,1.630
53.142000,-0.4068,-1.5766,-0.2104,1.642
53.142000,-0.4007,-1.5866,-0.1950,1.648
53.143000,-0.3782,-1.6086,-0.1615,1.660
53.143000,-0.3682,-1.6208,-0.1454,1.668
53.143000,-0.3582,-1.6396,-0.1300,1.683
53.143000,-0.3430,-1.6567,-0.1134,1.696
53.144000,-0.3318,-1.6662,-0.1090,1.702
53.144000,-0.3159,-1.6843,-0.1038,1.717
53.145000,-0.3003,-1.6950,-0.0953,1.724
53.145000,-0.2905,-1.7163,-0.0909,1.743
53.145000,-0.2648,-1.7407,-0.0897,1.763
53.145000,-0.2130,-1.7525,-0.0801,1.767
53.146000,-0.1852,-1.7823,-0.0743,1.793
53.146000,-0.1432,-1.8182,-0.0691,1.825
53.147000,-0.1229,-1.8372,-0.0613,1.842
53.148000,-0.1253,-1.8727,-0.0555,1.878
53.151000,-0.1371,-1.9115,-0.0308,1.917
53.152000,-0.1764,-1.9262,0.0081,1.934
53.154000,-0.2089,-1.9342,0.0330,1.946
53.156000,-0.2697,-1.9144,0.0982,1.936
53.159000,-0.3369,-1.8907,0.1813,1.929
53.160000,-0.3848,-1.8734,0.2162,1.925
53.163000,-0.4740,-1.8509,0.2673,1.929
53.165000,-0.5495,-1.8431,0.3330,1.952
53.167000,-0.5839,-1.8316,0.3587,1.956
53.170000,-0.6560,-1.8008,0.4293,1.964
53.171000,-0.6948,-1.7857,0.4483,1.968
53.172000,-0.7012,-1.7642,0.4957,1.962
53.174000,-0.7139,-1.7363,0.5463,1.955
53.177000,-0.7386,-1.7187,0.5556,1.951
53.182000,-0.7850,-1.6674,0.5761,1.931
53.182000,-0.8126,-1.6538,0.5768,1.931
53.182000,-0.8688,-1.6425,0.5802,1.947
53.185000,-0.8908,-1.6159,0.5866,1.936
53.187000,-0.9164,-1.5951,0.5600,1.923
53.188000,-0.9194,-1.5944,0.5065,1.909
53.190000,-0.9147,-1.6020,0.4740,1.905
53.192000,-0.9059,-1.6210,0.3789,1.895
53.198000,-0.8878,-1.6371,0.3298,1.891
53.198000,-0.7904,-1.6941,0.2458,1.885
53.199000,-0.6616,-1.7627,0.1578,1.889
53.201000,-0.5886,-1.8016,0.0948,1.898
53.203000,-0.4688,-1.8458,-0.1117,1.908
53.204000,-0.3552,-1.8460,-0.3858,1.919
53.207000,-0.2944,-1.8336,-0.5255,1.930
53.208000,-0.1906,-1.8187,-0.8050,1.998
53.210000,-0.0958,-1.8328,-1.0239,2.102
53.224000,-0.0516,-1.8512,-1.1111,2.160
53.224000,-0.0144,-1.8810,-1.2455,2.256
53.225000,0.0068,-1.9027,-1.3019,2.306
53.225000,0.0239,-1.9240,-1.2567,2.298
53.225000,0.0125,-1.9315,-1.2103,2.279
53.226000,-0.0906,-1.9337,-1.0791,2.216
53.226000,-0.1676,-1.9320,-0.9914,2.178
53.227000,-0.3381,-1.9159,-0.7693,2.092
53.236000,-0.5145,-1.8903,-0.5089,2.024
53.237000,-0.6142,-1.8778,-0.3784,2.012
53.238000,-0.8079,-1.8341,-0.1432,2.009
53.239000,-0.9719,-1.7632,0.0225,2.013
53.239000,-1.0281,-1.7256,0.0855,2.010
53.240000,-1.1155,-1.6701,0.1906,2.017
53.241000,-1.1405,-1.6437,0.1840,2.009
53.243000,-1.1820,-1.5995,0.1380,1.994
53.245000,-1.1874,-1.5516,0.0669,1.955
53.247000,-1.1102,-1.5211,-0.0200,1.883
53.249000,-1.0071,-1.5006,-0.1038,1.810
53.250000,-0.9672,-1.4524,-0.1400,1.751
53.252000,-0.9125,-1.4072,-0.1823,1.687
53.255000,-0.8930,-1.3811,-0.1945,1.656
53.257000,-0.8646,-1.3137,-0.1996,1.585
53.258000,-0.8742,-1.2067,-0.2228,1.507
53.260000,-0.8441,-1.1710,-0.1906,1.456
53.262000,-0.7869,-1.0977,-0.1217,1.356
53.264000,-0.7674,-1.0046,-0.0684,1.266
53.267000,-0.7583,-0.9587,-0.0342,1.223
53.269000,-0.7310,-0.8673,0.0244,1.135
53.270000,-0.7183,-0.7671,0.0291,1.051
53.272000,-0.7124,-0.7163,0.0127,1.010
53.275000,-0.7222,-0.6101,-0.0523,0.947
53.276000,-0.6611,-0.5509,-0.0178,0.861
53.279000,-0.5534,-0.5326,0.0032,0.768
53.281000,-0.5135,-0.4969,0.0330,0.715
53.282000,-0.4727,-0.4398,-0.0064,0.646
53.284000,-0.4520,-0.4119,-0.0344,0.612
53.287000,-0.3882,-0.3640,-0.0506,0.535
53.289000,-0.3183,-0.3291,-0.0239,0.458
53.291000,-0.2890,-0.3127,-0.0086,0.426
53.292000,-0.2167,-0.2788,0.0408,0.355
53.294000,-0.1444,-0.2458,0.0787,0.296
53.297000,-0.1241,-0.2172,0.0792,0.262
53.299000,-0.0919,-0.1278,0.0796,0.176
53.300000,-0.0733,-0.1058,0.1085,0.168
53.302000,-0.0340,-0.0982,0.1703,0.199
53.304000,0.0452,-0.0948,0.2802,0.299
53.307000,0.0704,-0.0877,0.3135,0.333
53.309000,0.0743,-0.0806,0.3166,0.335
53.311000,0.0640,-0.0660,0.3308,0.343
53.316000,0.0205,-0.0371,0.4053,0.408
53.317000,0.0066,-0.0369,0.4552,0.457
53.317000,0.0408,-0.0787,0.5724,0.579
53.319000,0.0679,-0.1258,0.5881,0.605
53.321000,0.0748,-0.1449,0.5580,0.581
53.324000,0.1033,-0.1576,0.4644,0.501
53.325000,0.1244,-0.1547,0.3711,0.421
53.326000,0.1097,-0.1356,0.3389,0.381
53.332000,0.0503,-0.0845,0.3061,0.322
53.333000,-0.0254,-0.0374,0.2988,0.302
53.334000,-0.0601,-0.0139,0.3076,0.314
53.334000,-0.1911,0.0418,0.3650,0.414
53.337000,-0.2047,0.0379,0.4434,0.490
53.339000,-0.2140,0.0291,0.4598,0.508
53.344000,-0.2228,0.0002,0.3990,0.457
53.345000,-0.2121,-0.0147,0.2934,0.362
53.346000,-0.2128,-0.0100,0.2502,0.329
53.347000,-0.2140,0.0083,0.1678,0.272
53.349000,-0.2289,0.0410,0.1246,0.264
53.351000,-0.2416,0.0650,0.1222,0.278
53.352000,-0.2802,0.1207,0.1107,0.325
53.354000,-0.3122,0.1815,0.1263,0.383
53.357000,-0.3281,0.2104,0.1275,0.410
53.359000,-0.3601,0.2722,0.1503,0.476
53.361000,-0.3650,0.2932,0.1669,0.497
53.363000,-0.3677,0.3139,0.1823,0.517
53.366000,-0.3645,0.3455,0.1871,0.536
53.367000,-0.3467,0.3518,0.1634,0.520
53.369000,-0.3394,0.3574,0.1598,0.518
53.370000,-0.3247,0.3731,0.1402,0.514
53.372000,-0.3213,0.3806,0.1344,0.516
53.374000,-0.3186,0.3850,0.1229,0.515
53.377000,-0.3205,0.4019,0.0924,0.522
53.383000,-0.3137,0.4217,0.0528,0.528
53.385000,-0.3000,0.4173,0.0484,0.516
53.385000,-0.2793,0.4173,0.0665,0.506
53.386000,-0.2519,0.4190,0.0454,0.491
53.387000,-0.2358,0.4239,0.0398,0.487
53.389000,-0.2218,0.4371,0.0501,0.493
53.390000,-0.2145,0.4329,0.0860,0.491
53.393000,-0.2013,0.4232,0.1033,0.480
53.396000,-0.1920,0.4163,0.1182,0.473
53.397000,-0.1380,0.3733,0.1263,0.418
53.399000,-0.1204,0.3508,0.1082,0.386
53.401000,-0.0833,0.3389,0.0679,0.356
53.402000,-0.0415,0.3437,0.0726,0.354
53.404000,-0.0286,0.3381,0.0850,0.350
53.406000,-0.0098,0.3005,0.1097,0.320
53.409000,-0.0049,0.2665,0.1019,0.285
53.410000,-0.0010,0.2565,0.1107,0.279
53.419000,0.0423,0.1998,0.1505,0.254
53.421000,0.0699,0.1542,0.1615,0.234
53.422000,0.0750,0.1534,0.1556,0.231
53.424000,0.1085,0.1529,0.1522,0.242
53.425000,0.1190,0.1490,0.1544,0.245
53.426000,0.1197,0.1397,0.1564,0.241
53.428000,0.1087,0.1141,0.1610,0.225
53.429000,0.0889,0.1036,0.1766,0.223
53.430000,0.0794,0.1029,0.1810,0.223
53.431000,0.0745,0.1048,0.1568,0.203
53.472000,0.0467,0.1263,0.1495,0.201
53.478000,0.0503,0.1307,0.1551,0.209
53.479000,0.0547,0.1336,0.1390,0.200
53.483000,0.0518,0.1441,0.1016,0.184
53.484000,0.0423,0.1561,0.0843,0.182
53.485000,0.0501,0.1764,0.0557,0.192
53.485000,0.0357,0.1937,0.0494,0.203
53.486000,0.0173,0.1957,0.0640,0.207
53.487000,-0.0129,0.1835,0.0989,0.209
53.487000,-0.0303,0.1757,0.1073,0.208
53.488000,-0.0337,0.1740,0.1082,0.208
53.488000,-0.0235,0.1830,0.0733,0.199
53.491000,-0.0088,0.1974,0.0354,0.201
53.491000,-0.0032,0.2035,0.0176,0.204
53.492000,-0.0046,0.2060,0.0027,0.206
53.493000,-0.0078,0.1991,-0.0029,0.199
53.493000,-0.0056,0.1913,-0.0064,0.191
53.494000,0.0093,0.1703,-0.0252,0.172
53.495000,0.0156,0.1520,-0.0589,0.164
53.496000,0.0161,0.1439,-0.0716,0.162
53.497000,0.0195,0.1278,-0.0963,0.161
53.497000,0.0342,0.1068,-0.1175,0.162
53.498000,0.0410,0.0936,-0.1283,0.164
53.499000,0.0572,0.0386,-0.1573,0.172
53.499000,0.0586,0.0195,-0.1666,0.178
53.500000,0.0633,-0.0007,-0.1749,0.186
53.501000,0.0799,-0.0406,-0.1906,0.211
53.502000,0.1002,-0.0782,-0.2113,0.247
53.503000,0.0855,-0.0867,-0.2160,0.248
53.503000,0.1126,-0.1400,-0.2182,0.283
53.504000,0.1226,-0.1972,-0.2661,0.353
53.505000,0.1197,-0.2106,-0.2868,0.375
53.505000,0.1212,-0.2460,-0.3154,0.418
53.508000,0.1302,-0.2802,-0.3244,0.448
53.509000,0.1349,-0.2993,-0.3288,0.465
53.511000,0.1327,-0.3330,-0.3325,0.489
53.512000,0.1368,-0.3618,-0.3218,0.503
53.514000,0.0987,-0.3611,-0.3157,0.490
53.514000,0.0821,-0.3916,-0.2634,0.479
53.515000,0.0569,-0.4461,-0.2267,0.504
53.515000,0.0545,-0.4806,-0.2194,0.531
53.515000,0.0098,-0.5138,-0.2077,0.554
53.518000,-0.0054,-0.5258,-0.1586,0.549
53.519000,-0.0029,-0.5539,-0.1505,0.574
53.524000,-0.0305,-0.5827,-0.1437,0.601
53.524000,-0.0093,-0.6396,-0.2108,0.674
53.525000,0.0015,-0.6562,-0.2729,0.711
53.527000,0.0386,-0.6709,-0.4349,0.800
53.531000,0.1143,-0.6909,-0.6513,0.956
53.532000,0.1654,-0.6982,-0.7733,1.055
53.534000,0.2778,-0.6997,-1.0596,1.300
53.536000,0.3990,-0.6987,-1.4046,1.619
53.539000,0.4581,-0.7019,-1.5929,1.800
53.540000,0.5922,-0.7557,-2.0833,2.294
53.541000,0.6140,-0.7926,-2.1849,2.404
53.544000,0.6127,-0.8414,-2.2472,2.477
53.545000,0.5265,-0.9890,-2.2660,2.528
53.551000,0.3306,-1.2118,-2.1727,2.510
53.553000,0.2128,-1.3425,-2.0847,2.489
53.553000,-0.0193,-1.5944,-1.8382,2.433
53.581000,-0.2956,-1.7776,-1.5597,2.383
53.584000,-0.4522,-1.8634,-1.4219,2.387
53.584000,-0.7708,-2.0266,-1.1786,2.468
53.585000,-1.0317,-2.1678,-1.0992,2.640
53.585000,-1.1441,-2.2377,-1.1588,2.767
53.586000,-1.3073,-2.3938,-1.4881,3.107
53.586000,-1.3701,-2.5878,-2.0205,3.558
53.587000,-1.3449,-2.7163,-2.3171,3.815
53.587000,-1.1605,-2.9963,-2.8270,4.280
53.588000,-0.9267,-3.2755,-3.1294,4.624
53.588000,-0.8055,-3.4184,-3.1597,4.724
53.589000,-0.6423,-3.6664,-3.0256,4.797
53.589000,-0.6939,-3.8668,-2.7664,4.805
53.590000,-0.7818,-3.9459,-2.5914,4.785
53.591000,-1.0290,-4.0224,-2.1580,4.679
53.591000,-1.2966,-4.0041,-1.7007,4.539
53.592000,-1.4033,-3.9640,-1.5016,4.465
53.592000,-1.5504,-3.8086,-1.1764,4.277
53.593000,-1.5492,-3.4842,-0.8431,3.905
53.593000,-1.4361,-3.2609,-0.6782,3.627
53.594000,-1.2467,-2.8470,-0.4972,3.148
53.596000,-1.1011,-2.5203,-0.3376,2.771
53.599000,-1.0256,-2.3811,-0.2607,2.606
53.600000,-0.8043,-1.9958,-0.0899,2.154
53.602000,-0.7261,-1.8710,-0.0535,2.008
53.605000,-0.6465,-1.7510,-0.0213,1.867
53.605000,-0.5018,-1.5253,0.0274,1.606
53.607000,-0.3750,-1.3169,0.0586,1.370
53.609000,-0.3139,-1.2216,0.0713,1.263
53.611000,-0.2191,-1.0359,0.1033,1.064
53.617000,-0.1598,-0.8693,0.1117,0.891
53.617000,-0.1444,-0.7960,0.1060,0.816
53.618000,-0.1266,-0.6697,0.0989,0.689
53.652000,-0.1053,-0.5617,0.0880,0.578
53.653000,-0.0958,-0.5121,0.0845,0.528
53.653000,-0.0694,-0.4195,0.0806,0.433
53.653000,-0.0494,-0.3313,0.0748,0.343
53.654000,-0.0415,-0.2905,0.0733,0.302
53.655000,-0.0237,-0.2101,0.0701,0.223
53.655000,0.0034,-0.1346,0.0689,0.151
53.655000,0.0191,-0.1004,0.0687,0.123
53.656000,0.0520,-0.0340,0.0542,0.082
53.656000,0.0792,0.0261,0.0305,0.089
53.657000,0.0904,0.0498,0.0154,0.104
53.657000,0.1036,0.0840,-0.0244,0.136
53.657000,0.1009,0.0999,-0.0643,0.156
53.658000,0.0948,0.1229,-0.0845,0.177
53.658000,0.0755,0.1261,-0.1117,0.185
53.658000,0.0494,0.1068,-0.1204,0.168
53.659000,0.0354,0.0919,-0.1214,0.156
53.659000,0.0020,0.0535,-0.1197,0.131
53.660000,-0.0484,0.0332,-0.1461,0.157
53.660000,-0.0779,-0.0088,-0.1642,0.182
53.660000,-0.1666,-0.0850,-0.2089,0.280
53.661000,-0.1923,-0.0850,-0.2199,0.304
53.663000,-0.2155,-0.1366,-0.2287,0.343
53.665000,-0.2592,-0.1884,-0.2355,0.398
53.667000,-0.3071,-0.2160,-0.2377,0.444
53.669000,-0.3315,-0.2773,-0.2377,0.493
53.671000,-0.3743,-0.3420,-0.2480,0.564
53.673000,-0.4048,-0.3784,-0.2612,0.613
53.675000,-0.4178,-0.4566,-0.2707,0.676
53.677000,-0.4512,-0.5397,-0.2959,0.763
53.685000,-0.4877,-0.6225,-0.3257,0.855
53.692000,-0.5006,-0.6616,-0.3364,0.895
53.693000,-0.5094,-0.7390,-0.3521,0.964
53.694000,-0.5131,-0.7745,-0.3565,0.995
53.700000,-0.5199,-0.8356,-0.3670,1.050
53.702000,-0.5451,-0.8881,-0.3645,1.104
53.703000,-0.5837,-0.9142,-0.3604,1.143
53.705000,-0.6000,-0.9672,-0.3386,1.188
53.705000,-0.6347,-1.0146,-0.3005,1.234
53.706000,-0.6714,-1.0381,-0.2800,1.268
53.707000,-0.6892,-1.0806,-0.2436,1.305
53.708000,-0.7239,-1.1187,-0.2262,1.352
53.709000,-0.7405,-1.1346,-0.2177,1.372
53.710000,-0.7689,-1.1602,-0.2113,1.408
53.711000,-0.7970,-1.1808,-0.2184,1.441
53.716000,-0.8199,-1.2006,-0.2182,1.470
53.717000,-0.8275,-1.2076,-0.2194,1.480
53.718000,-0.8297,-1.2103,-0.2099,1.482
53.719000,-0.8221,-1.2067,-0.2050,1.474
53.720000,-0.7979,-1.1883,-0.1862,1.443
53.721000,-0.7679,-1.1710,-0.1639,1.410
53.722000,-0.7679,-1.1710,-0.1639,1.410
53.723000,-0.7576,-1.1766,-0.1556,1.408
53.731000,-0.7535,-1.1869,-0.1517,1.414
53.741000,-0.7503,-1.1962,-0.1505,1.420
53.742000,-0.7627,-1.2172,-0.1498,1.444
53.743000,-0.7613,-1.2541,-0.1437,1.474
53.746000,-0.7569,-1.2719,-0.1441,1.487
53.747000,-0.7373,-1.3115,-0.1417,1.511
53.748000,-0.6953,-1.3584,-0.1488,1.533
53.748000,-0.6658,-1.3916,-0.1564,1.551
53.749000,-0.6487,-1.4119,-0.1588,1.562
53.749000,-0.6206,-1.4468,-0.1666,1.583
53.750000,-0.6059,-1.4586,-0.1693,1.588
53.750000,-0.5805,-1.4754,-0.1747,1.595
53.751000,-0.5563,-1.4823,-0.1766,1.593
53.767000,-0.5390,-1.4832,-0.1842,1.589
53.767000,-0.5104,-1.4776,-0.1928,1.575
53.768000,-0.4874,-1.4681,-0.2008,1.560
53.768000,-0.4752,-1.4615,-0.2047,1.550
53.769000,-0.4478,-1.4515,-0.2152,1.534
53.769000,-0.4134,-1.4432,-0.2133,1.516
53.769000,-0.3894,-1.4395,-0.2138,1.506
53.770000,-0.3413,-1.4300,-0.2133,1.486
53.770000,-0.2922,-1.4082,-0.2211,1.455
53.772000,-0.2487,-1.3926,-0.2260,1.433
53.773000,-0.2343,-1.3498,-0.2260,1.389
53.774000,-0.2265,-1.2958,-0.2282,1.335
53.775000,-0.2189,-1.2712,-0.2257,1.309
53.777000,-0.1935,-1.2274,-0.2204,1.262
53.780000,-0.1454,-1.1627,-0.2206,1.192
53.781000,-0.1454,-1.1627,-0.2206,1.192
53.783000,-0.1041,-1.1238,-0.2304,1.152
53.785000,-0.0635,-1.0892,-0.2363,1.116
53.787000,-0.0413,-1.0716,-0.2458,1.100
53.789000,0.0049,-1.0356,-0.2565,1.067
53.791000,0.0452,-1.0007,-0.2741,1.039
53.793000,0.0662,-0.9846,-0.2846,1.027
53.795000,0.1090,-0.9587,-0.3010,1.011
53.800000,0.1566,-0.9330,-0.2990,0.992
53.801000,0.2047,-0.9186,-0.3051,0.989
53.801000,0.2218,-0.8829,-0.3386,0.971
53.803000,0.2551,-0.8473,-0.3525,0.952
53.805000,0.2719,-0.8314,-0.3650,0.948
53.807000,0.3098,-0.8062,-0.3821,0.944
53.809000,0.3616,-0.7948,-0.3850,0.954
53.811000,0.3806,-0.7874,-0.3865,0.956
53.831000,0.4024,-0.7708,-0.4131,0.963
53.832000,0.4126,-0.7481,-0.4642,0.972
53.832000,0.4278,-0.7432,-0.4718,0.979
53.833000,0.4683,-0.7447,-0.4688,0.997
53.833000,0.4952,-0.7386,-0.4898,1.015
53.833000,0.4986,-0.7298,-0.5084,1.020
53.834000,0.4940,-0.7088,-0.5565,1.028
53.834000,0.4857,-0.6958,-0.6044,1.042
53.835000,0.4823,-0.6902,-0.6225,1.047
53.835000,0.4749,-0.6807,-0.6474,1.053
53.835000,0.4725,-0.6760,-0.6618,1.057
53.836000,0.4727,-0.6760,-0.6697,1.063
53.837000,0.4649,-0.6743,-0.6807,1.065
53.840000,0.4368,-0.6853,-0.6760,1.057
53.841000,0.4368,-0.6853,-0.6760,1.057
53.843000,0.4063,-0.6941,-0.6611,1.041
53.845000,0.3760,-0.7105,-0.6381,1.026
53.847000,0.3574,-0.7173,-0.6225,1.015
53.850000,0.3191,-0.7322,-0.5873,0.991
53.851000,0.2841,-0.7515,-0.5458,0.971
53.853000,0.2661,-0.7608,-0.5245,0.962
53.855000,0.2309,-0.7735,-0.4869,0.943
53.857000,0.2052,-0.7877,-0.4341,0.923
53.859000,0.1940,-0.7940,-0.4136,0.916
53.861000,0.1730,-0.7982,-0.3711,0.897
53.863000,0.1485,-0.8016,-0.3337,0.881
53.865000,0.1363,-0.8023,-0.3154,0.873
53.867000,0.1080,-0.8033,-0.2851,0.859
53.869000,0.0796,-0.8048,-0.2585,0.849
53.871000,0.0657,-0.8067,-0.2455,0.846
53.873000,0.0393,-0.8121,-0.2248,0.844
53.875000,0.0115,-0.8194,-0.2045,0.845
53.877000,-0.0032,-0.8233,-0.1920,0.845
53.879000,-0.0335,-0.8285,-0.1776,0.848
53.882000,-0.0555,-0.8348,-0.1715,0.854
53.883000,-0.0655,-0.8378,-0.1725,0.858
53.885000,-0.0877,-0.8480,-0.1710,0.870
53.887000,-0.1148,-0.8585,-0.1691,0.883
53.889000,-0.1295,-0.8649,-0.1693,0.891
53.891000,-0.1598,-0.8788,-0.1881,0.913
53.893000,-0.1903,-0.8942,-0.2060,0.937
53.895000,-0.2023,-0.9062,-0.2101,0.952
53.898000,-0.2228,-0.9296,-0.2272,0.983
53.900000,-0.2536,-0.9638,-0.2472,1.027
53.901000,-0.2536,-0.9638,-0.2472,1.027
53.903000,-0.2692,-0.9780,-0.2661,1.049
53.905000,-0.2736,-0.9934,-0.3039,1.074
53.907000,-0.2729,-0.9990,-0.3247,1.085
53.909000,-0.2687,-1.0105,-0.3628,1.107
53.911000,-0.2673,-1.0244,-0.4043,1.133
53.918000,-0.2700,-1.0327,-0.4185,1.147
53.920000,-0.2775,-1.0484,-0.4429,1.171
53.921000,-0.2834,-1.0615,-0.4683,1.194
53.922000,-0.2854,-1.0684,-0.4776,1.205
53.928000,-0.2907,-1.0843,-0.4923,1.226
53.929000,-0.2922,-1.0997,-0.5030,1.244
53.930000,-0.2920,-1.1070,-0.5077,1.252
53.959000,-0.2907,-1.1212,-0.5116,1.266
53.960000,-0.2920,-1.1346,-0.5074,1.277
53.962000,-0.2924,-1.1402,-0.5065,1.281
53.963000,-0.2878,-1.1502,-0.4994,1.287
53.964000,-0.2817,-1.1607,-0.4955,1.293
53.964000,-0.2790,-1.1673,-0.4930,1.298
53.965000,-0.2707,-1.1786,-0.4898,1.305
53.966000,-0.2558,-1.1927,-0.4718,1.308
53.967000,-0.2480,-1.2003,-0.4608,1.309
53.968000,-0.2358,-1.2113,-0.4410,1.310
53.970000,-0.2218,-1.2186,-0.4021,1.302
53.970000,-0.2165,-1.2228,-0.3780,1.298
53.971000,-0.2057,-1.2340,-0.3227,1.292
53.972000,-0.2033,-1.2458,-0.2692,1.291
53.973000,-0.2023,-1.2472,-0.2397,1.286
53.974000,-0.1957,-1.2418,-0.1659,1.268
53.974000,-0.1947,-1.2360,-0.1033,1.255
53.975000,-0.1947,-1.2348,-0.0706,1.252
53.976000,-0.2067,-1.2311,-0.0010,1.248
53.977000,-0.2199,-1.2260,0.0613,1.247
53.978000,-0.2238,-1.2225,0.0945,1.246
53.979000,-0.2235,-1.2135,0.1488,1.243
53.980000,-0.2331,-1.2091,0.1845,1.245
53.981000,-0.2397,-1.2074,0.2008,1.247
53.981000,-0.2482,-1.2072,0.2348,1.255
53.982000,-0.2634,-1.2072,0.2702,1.265
53.985000,-0.2739,-1.2074,0.2858,1.271
53.988000,-0.2942,-1.2059,0.3110,1.280
53.989000,-0.3105,-1.2098,0.3396,1.294
53.992000,-0.3166,-1.2152,0.3489,1.303
53.994000,-0.3362,-1.2323,0.3582,1.327
53.995000,-0.3606,-1.2480,0.3569,1.347
53.996000,-0.3672,-1.2565,0.3591,1.357
53.997000,-0.3828,-1.2739,0.3613,1.378
53.998000,-0.4029,-1.2892,0.3599,1.398
54.000000,-0.4129,-1.2973,0.3582,1.408
54.001000,-0.4280,-1.3095,0.3489,1.421
54.003000,-0.4376,-1.3232,0.3403,1.435
54.008000,-0.4417,-1.3325,0.3376,1.444
54.009000,-0.4520,-1.3464,0.3203,1.456
54.010000,-0.4688,-1.3591,0.3010,1.469
54.011000,-0.4723,-1.3642,0.2924,1.473
54.019000,-0.4798,-1.3748,0.2670,1.480
54.021000,-0.4928,-1.3840,0.2406,1.489
54.022000,-0.5018,-1.3889,0.2282,1.494
54.023000,-0.5304,-1.3931,0.1981,1.504
54.024000,-0.5925,-1.3757,0.1429,1.505
54.029000,-0.5925,-1.3757,0.1429,1.505
54.030000,-0.6340,-1.3559,0.1002,1.500
54.031000,-0.6648,-1.3401,0.0567,1.497
54.031000,-0.6829,-1.3318,0.0349,1.497
54.036000,-0.7085,-1.3283,0.0032,1.505
54.036000,-0.7373,-1.3398,-0.0369,1.530
54.037000,-0.7562,-1.3493,-0.0616,1.548
54.038000,-0.8026,-1.3638,-0.1058,1.586
54.038000,-0.8544,-1.3867,-0.1500,1.636
54.063000,-0.8790,-1.3982,-0.1730,1.661
54.066000,-0.9264,-1.4297,-0.2189,1.718
54.067000,-0.9721,-1.4651,-0.2695,1.779
54.068000,-0.9924,-1.4823,-0.2944,1.808
54.069000,-1.0356,-1.5111,-0.3416,1.863
54.070000,-1.0799,-1.5333,-0.3943,1.916
54.071000,-1.0970,-1.5431,-0.4192,1.939
54.073000,-1.1199,-1.5614,-0.4693,1.978
54.074000,-1.1341,-1.5773,-0.5243,2.012
54.075000,-1.1422,-1.5790,-0.5502,2.025
54.076000,-1.1488,-1.5841,-0.6093,2.049
54.078000,-1.1583,-1.5844,-0.6748,2.075
54.079000,-1.1583,-1.5849,-0.7136,2.089
54.083000,-1.1558,-1.5810,-0.7960,2.114
