time,gFx,gFy,gFz,TgF
24.625000,0.4090,-0.4153,0.1561,0.603
24.625000,0.4315,-0.4271,0.1358,0.622
24.626000,0.4495,-0.4381,0.1151,0.638
24.626000,0.4576,-0.4432,0.1048,0.646
24.627000,0.4671,-0.4547,0.0814,0.657
24.627000,0.4767,-0.4608,0.0535,0.665
24.628000,0.4798,-0.4618,0.0386,0.667
24.629000,0.4840,-0.4620,0.0103,0.669
24.630000,0.4837,-0.4600,-0.0164,0.668
24.630000,0.4845,-0.4588,-0.0403,0.668
24.631000,0.4835,-0.4578,-0.0518,0.668
24.632000,0.4798,-0.4537,-0.0772,0.665
24.633000,0.4791,-0.4512,-0.0909,0.664
24.633000,0.4767,-0.4483,-0.1180,0.665
24.635000,0.4779,-0.4412,-0.1466,0.667
24.635000,0.4798,-0.4329,-0.1727,0.669
24.636000,0.4830,-0.4293,-0.1857,0.672
24.637000,0.4867,-0.4190,-0.2069,0.675
24.638000,0.4872,-0.4139,-0.2157,0.675
24.639000,0.4903,-0.4036,-0.2294,0.675
24.641000,0.4935,-0.3953,-0.2326,0.674
24.644000,0.4974,-0.3870,-0.2316,0.671
24.645000,0.4994,-0.3826,-0.2287,0.669
24.647000,0.5043,-0.3750,-0.2235,0.667
24.649000,0.5096,-0.3706,-0.2182,0.667
24.652000,0.5135,-0.3638,-0.2172,0.666
24.653000,0.5221,-0.3582,-0.2143,0.668
24.660000,0.5270,-0.3560,-0.2123,0.670
24.662000,0.5385,-0.3506,-0.2116,0.676
24.663000,0.5521,-0.3435,-0.2106,0.684
24.665000,0.5600,-0.3406,-0.2116,0.689
24.665000,0.5736,-0.3340,-0.2140,0.697
24.667000,0.5888,-0.3301,-0.2126,0.708
24.668000,0.6015,-0.3281,-0.2113,0.717
24.669000,0.6093,-0.3242,-0.2079,0.721
24.741000,0.6237,-0.3193,-0.2033,0.730
24.746000,0.6279,-0.3181,-0.1984,0.731
24.747000,0.6359,-0.3157,-0.1913,0.735
24.747000,0.6462,-0.3164,-0.1810,0.742
24.749000,0.6506,-0.3179,-0.1759,0.745
24.749000,0.6621,-0.3181,-0.1676,0.753
24.750000,0.6741,-0.3196,-0.1586,0.763
24.752000,0.6811,-0.3213,-0.1534,0.769
24.753000,0.6904,-0.3247,-0.1439,0.776
24.754000,0.7002,-0.3274,-0.1280,0.783
24.754000,0.7063,-0.3303,-0.1204,0.789
24.755000,0.7200,-0.3381,-0.1048,0.802
24.756000,0.7303,-0.3479,-0.0882,0.814
24.757000,0.7342,-0.3535,-0.0806,0.819
24.757000,0.7437,-0.3657,-0.0711,0.832
24.758000,0.7532,-0.3780,-0.0679,0.845
24.759000,0.7620,-0.3931,-0.0613,0.860
24.759000,0.7667,-0.4007,-0.0567,0.867
24.760000,0.7757,-0.4180,-0.0491,0.883
24.761000,0.7791,-0.4378,-0.0430,0.895
24.761000,0.7774,-0.4473,-0.0410,0.898
24.762000,0.7708,-0.4669,-0.0310,0.902
24.763000,0.7671,-0.4779,-0.0257,0.904
24.763000,0.7571,-0.5035,-0.0147,0.909
24.764000,0.7518,-0.5299,-0.0022,0.920
24.765000,0.7488,-0.5431,0.0051,0.925
24.765000,0.7434,-0.5751,0.0203,0.940
24.766000,0.7390,-0.6096,0.0384,0.959
24.767000,0.7386,-0.6269,0.0516,0.970
24.768000,0.7400,-0.6633,0.0814,0.997
24.769000,0.7449,-0.7039,0.1146,1.031
24.770000,0.7493,-0.7503,0.1498,1.071
24.771000,0.7530,-0.7757,0.1720,1.095
24.771000,0.7689,-0.8329,0.2279,1.156
24.771000,0.7767,-0.8649,0.2626,1.192
24.772000,0.7884,-0.9338,0.3540,1.272
24.773000,0.8057,-1.0178,0.5209,1.399
24.774000,0.8136,-1.0657,0.6675,1.498
24.774000,0.8290,-1.1793,1.1510,1.845
24.775000,0.7855,-1.3200,1.6985,2.290
24.775000,0.7342,-1.3882,1.8910,2.458
24.776000,0.5768,-1.5226,2.0952,2.653
24.777000,0.3538,-1.6648,2.0784,2.686
24.778000,0.2284,-1.7393,2.0139,2.671
24.779000,-0.0352,-1.8973,1.8082,2.621
24.780000,-0.2998,-2.0542,1.5113,2.568
24.781000,-0.5123,-2.1566,1.1568,2.500
24.782000,-0.5705,-2.1710,0.9851,2.451
24.783000,-0.5519,-2.1333,0.6824,2.307
24.784000,-0.4996,-2.0996,0.5539,2.228
24.785000,-0.3655,-2.0346,0.3437,2.096
24.786000,-0.2406,-1.9980,0.2018,2.023
24.787000,-0.1407,-2.0051,0.1055,2.013
24.787000,-0.0999,-2.0202,0.0679,2.024
24.788000,-0.0327,-2.0603,-0.0037,2.061
24.789000,0.0235,-2.0935,-0.0738,2.095
24.789000,0.0481,-2.1094,-0.1075,2.113
24.791000,0.0887,-2.1358,-0.1727,2.145
24.791000,0.1280,-2.1439,-0.2091,2.158
24.793000,0.1488,-2.1456,-0.2771,2.168
24.793000,0.1754,-2.1382,-0.3266,2.170
24.794000,0.1959,-2.1324,-0.3809,2.175
24.795000,0.2077,-2.1072,-0.4131,2.157
24.797000,0.2133,-2.0701,-0.4727,2.134
24.799000,0.2162,-2.0119,-0.5104,2.087
24.801000,0.2143,-1.9767,-0.5121,2.053
24.810000,0.2130,-1.9071,-0.4955,1.982
24.811000,0.2096,-1.8717,-0.4608,1.939
24.813000,0.2101,-1.8013,-0.4442,1.867
24.814000,0.2140,-1.7341,-0.4100,1.795
24.814000,0.2138,-1.6714,-0.3770,1.727
24.817000,0.2143,-1.6457,-0.3652,1.699
24.818000,0.2082,-1.5966,-0.3340,1.644
24.819000,0.2060,-1.5719,-0.2971,1.613
24.865000,0.2072,-1.5279,-0.2775,1.567
24.870000,0.2104,-1.4842,-0.2443,1.519
24.871000,0.2150,-1.4395,-0.2050,1.470
24.871000,0.2170,-1.4182,-0.1879,1.447
24.872000,0.2199,-1.3784,-0.1593,1.405
24.872000,0.2113,-1.3379,-0.1361,1.361
24.873000,0.2055,-1.3161,-0.1244,1.338
24.874000,0.1849,-1.2648,-0.1029,1.282
24.875000,0.1537,-1.2072,-0.0848,1.220
24.876000,0.1378,-1.1754,-0.0779,1.186
24.877000,0.1190,-1.1099,-0.0635,1.118
24.877000,0.0941,-1.0427,-0.0489,1.048
24.878000,0.0779,-1.0078,-0.0410,1.012
24.879000,0.0501,-0.9423,-0.0259,0.944
24.880000,0.0195,-0.8764,-0.0129,0.877
24.881000,0.0056,-0.8443,-0.0093,0.844
24.881000,-0.0171,-0.7857,-0.0046,0.786
24.882000,-0.0406,-0.7300,0.0012,0.731
24.882000,-0.0518,-0.7034,0.0015,0.705
24.883000,-0.0721,-0.6523,0.0020,0.656
24.885000,-0.0892,-0.6044,-0.0034,0.611
24.885000,-0.0943,-0.5822,-0.0061,0.590
24.886000,-0.0992,-0.5397,-0.0195,0.549
24.887000,-0.0887,-0.5131,-0.0415,0.522
24.887000,-0.0772,-0.5070,-0.0562,0.516
24.888000,-0.0408,-0.5094,-0.0960,0.520
24.889000,0.0149,-0.5390,-0.1493,0.559
24.889000,0.0520,-0.5609,-0.1805,0.592
24.889000,0.1356,-0.6250,-0.2333,0.681
24.890000,0.2218,-0.7166,-0.2502,0.791
24.891000,0.2614,-0.7703,-0.2428,0.849
24.891000,0.3264,-0.8854,-0.1937,0.963
24.892000,0.3736,-1.0041,-0.1163,1.078
24.893000,0.3916,-1.0618,-0.0728,1.134
24.894000,0.4185,-1.1654,0.0129,1.238
24.894000,0.4405,-1.2489,0.0855,1.327
24.895000,0.4537,-1.2848,0.1141,1.367
24.896000,0.4820,-1.3427,0.1578,1.435
24.897000,0.5121,-1.3784,0.1805,1.482
24.898000,0.5275,-1.3923,0.1845,1.500
24.924000,0.5639,-1.4143,0.1840,1.534
24.925000,0.6020,-1.4256,0.1788,1.558
24.926000,0.6213,-1.4287,0.1744,1.568
24.928000,0.6606,-1.4339,0.1642,1.587
24.929000,0.7004,-1.4327,0.1481,1.602
24.930000,0.7175,-1.4302,0.1402,1.606
24.931000,0.7422,-1.4209,0.1302,1.608
24.931000,0.7588,-1.4060,0.1219,1.602
24.933000,0.7657,-1.3982,0.1185,1.599
24.933000,0.7779,-1.3782,0.1119,1.587
24.935000,0.7867,-1.3550,0.1043,1.570
24.936000,0.7882,-1.3418,0.1004,1.559
24.936000,0.7857,-1.3090,0.0931,1.530
24.937000,0.7725,-1.2770,0.0889,1.495
24.937000,0.7645,-1.2602,0.0867,1.476
24.938000,0.7430,-1.2228,0.0816,1.433
24.939000,0.7175,-1.1822,0.0804,1.385
24.940000,0.7026,-1.1605,0.0811,1.359
24.941000,0.6667,-1.1099,0.0840,1.298
24.942000,0.6311,-1.0484,0.0931,1.227
24.942000,0.6081,-1.0134,0.0977,1.186
24.942000,0.5602,-0.9426,0.1070,1.102
24.945000,0.5121,-0.8683,0.1160,1.015
24.947000,0.4906,-0.8336,0.1165,0.974
24.957000,0.4534,-0.7718,0.1126,0.902
24.957000,0.4256,-0.7271,0.1009,0.849
24.958000,0.4163,-0.7117,0.0941,0.830
24.959000,0.4058,-0.6917,0.0806,0.806
24.959000,0.4012,-0.6821,0.0635,0.794
24.960000,0.3995,-0.6789,0.0559,0.790
24.961000,0.3999,-0.6770,0.0371,0.787
24.974000,0.4039,-0.6789,0.0169,0.790
24.979000,0.4068,-0.6799,0.0071,0.792
24.979000,0.4117,-0.6807,-0.0093,0.796
24.980000,0.4134,-0.6807,-0.0242,0.797
24.981000,0.4131,-0.6811,-0.0310,0.797
24.982000,0.4141,-0.6777,-0.0430,0.795
24.983000,0.4134,-0.6714,-0.0498,0.790
24.984000,0.4139,-0.6682,-0.0530,0.788
24.985000,0.4141,-0.6611,-0.0603,0.782
24.985000,0.4151,-0.6538,-0.0628,0.777
24.986000,0.4170,-0.6504,-0.0640,0.775
24.987000,0.4183,-0.6455,-0.0704,0.772
24.987000,0.4207,-0.6418,-0.0762,0.771
24.988000,0.4229,-0.6423,-0.0821,0.773
24.989000,0.4275,-0.6455,-0.0936,0.780
25.045000,0.4300,-0.6479,-0.1048,0.785
25.047000,0.4329,-0.6499,-0.1114,0.789
25.047000,0.4437,-0.6545,-0.1280,0.801
25.049000,0.4561,-0.6596,-0.1402,0.814
25.050000,0.4600,-0.6621,-0.1444,0.819
25.057000,0.4659,-0.6697,-0.1503,0.830
25.057000,0.4798,-0.6758,-0.1554,0.843
25.058000,0.4798,-0.6792,-0.1554,0.846
25.059000,0.4903,-0.6873,-0.1612,0.860
25.059000,0.5006,-0.6973,-0.1696,0.875
25.060000,0.5062,-0.7019,-0.1730,0.883
25.061000,0.5184,-0.7090,-0.1793,0.896
25.061000,0.5299,-0.7219,-0.1893,0.915
25.062000,0.5363,-0.7278,-0.1933,0.924
25.063000,0.5487,-0.7405,-0.2025,0.944
25.063000,0.5646,-0.7500,-0.2116,0.962
25.064000,0.5722,-0.7547,-0.2174,0.972
25.065000,0.5851,-0.7664,-0.2275,0.991
25.065000,0.6000,-0.7747,-0.2372,1.008
25.066000,0.6069,-0.7784,-0.2414,1.016
25.067000,0.6196,-0.7872,-0.2480,1.032
25.067000,0.6306,-0.7943,-0.2585,1.047
25.069000,0.6364,-0.7965,-0.2636,1.053
25.070000,0.6484,-0.7994,-0.2746,1.065
25.070000,0.6545,-0.7977,-0.2822,1.070
25.071000,0.6574,-0.7965,-0.2854,1.071
25.071000,0.6645,-0.7906,-0.2893,1.073
25.072000,0.6736,-0.7852,-0.2934,1.075
25.072000,0.6765,-0.7825,-0.2949,1.076
25.073000,0.6831,-0.7747,-0.2995,1.075
25.074000,0.6880,-0.7701,-0.3034,1.076
25.074000,0.6919,-0.7674,-0.3042,1.077
25.076000,0.7002,-0.7591,-0.3073,1.077
25.078000,0.7097,-0.7500,-0.3166,1.080
25.080000,0.7154,-0.7459,-0.3225,1.083
25.081000,0.7246,-0.7376,-0.3347,1.087
25.081000,0.7437,-0.7281,-0.3601,1.101
25.082000,0.7437,-0.7281,-0.3601,1.101
25.083000,0.7540,-0.7139,-0.3828,1.107
25.083000,0.7601,-0.7036,-0.4063,1.113
25.084000,0.7625,-0.7004,-0.4212,1.118
25.085000,0.7608,-0.6895,-0.4586,1.124
25.086000,0.7540,-0.6767,-0.5001,1.130
25.086000,0.7508,-0.6702,-0.5255,1.135
25.087000,0.7444,-0.6567,-0.5575,1.139
25.087000,0.7300,-0.6399,-0.5878,1.135
25.088000,0.7205,-0.6306,-0.5966,1.128
25.089000,0.7019,-0.6115,-0.6206,1.119
25.089000,0.6802,-0.5900,-0.6362,1.102
25.090000,0.6694,-0.5778,-0.6450,1.095
25.097000,0.6523,-0.5563,-0.6577,1.081
25.098000,0.6291,-0.5377,-0.6555,1.056
25.100000,0.6188,-0.5285,-0.6531,1.043
25.101000,0.6027,-0.5099,-0.6469,1.021
25.102000,0.5851,-0.4908,-0.6359,0.994
25.149000,0.5815,-0.4847,-0.6313,0.986
25.152000,0.5754,-0.4742,-0.6044,0.960
25.153000,0.5663,-0.4664,-0.5754,0.932
25.154000,0.5617,-0.4637,-0.5595,0.918
25.155000,0.5573,-0.4618,-0.5250,0.894
25.155000,0.5573,-0.4674,-0.4920,0.878
25.156000,0.5573,-0.4705,-0.4740,0.870
25.157000,0.5517,-0.4749,-0.4346,0.848
25.158000,0.5416,-0.4762,-0.3929,0.821
25.158000,0.5348,-0.4776,-0.3711,0.807
25.159000,0.5211,-0.4828,-0.3318,0.784
25.160000,0.5016,-0.4916,-0.2907,0.760
25.161000,0.5016,-0.4916,-0.2907,0.760
25.161000,0.4960,-0.5055,-0.2802,0.762
25.161000,0.4925,-0.5209,-0.2773,0.769
25.162000,0.4889,-0.5280,-0.2773,0.771
25.164000,0.4859,-0.5473,-0.2739,0.781
25.165000,0.4847,-0.5673,-0.2604,0.790
25.165000,0.4855,-0.5776,-0.2526,0.796
25.166000,0.4884,-0.5998,-0.2297,0.807
25.167000,0.4898,-0.6220,-0.2047,0.818
25.173000,0.4916,-0.6335,-0.1959,0.825
25.174000,0.4982,-0.6584,-0.1820,0.845
25.176000,0.5070,-0.6860,-0.1698,0.870
25.179000,0.5111,-0.6997,-0.1627,0.882
25.181000,0.5167,-0.7281,-0.1434,0.904
25.182000,0.5233,-0.7562,-0.1212,0.928
25.182000,0.5265,-0.7693,-0.1053,0.938
25.183000,0.5350,-0.7957,-0.0689,0.961
25.183000,0.5453,-0.8194,-0.0352,0.985
25.184000,0.5497,-0.8297,-0.0215,0.996
25.185000,0.5573,-0.8509,-0.0002,1.017
25.186000,0.5646,-0.8751,0.0164,1.042
25.186000,0.5693,-0.8856,0.0239,1.053
25.187000,0.5749,-0.9074,0.0379,1.075
25.188000,0.5805,-0.9264,0.0472,1.094
25.189000,0.5824,-0.9355,0.0528,1.103
25.191000,0.5856,-0.9506,0.0655,1.118
25.192000,0.5849,-0.9643,0.0772,1.130
25.193000,0.5832,-0.9702,0.0818,1.135
25.194000,0.5780,-0.9807,0.0919,1.142
25.194000,0.5700,-0.9936,0.0970,1.150
25.195000,0.5700,-0.9936,0.0970,1.150
25.196000,0.5644,-0.9997,0.1029,1.153
25.197000,0.5565,-1.0041,0.0999,1.152
25.198000,0.5534,-1.0068,0.0987,1.153
25.199000,0.5434,-1.0110,0.0992,1.152
25.199000,0.5333,-1.0159,0.0992,1.152
25.200000,0.5287,-1.0176,0.0989,1.151
25.200000,0.5221,-1.0210,0.0960,1.151
25.201000,0.5160,-1.0251,0.0953,1.152
25.203000,0.5138,-1.0283,0.0938,1.153
25.211000,0.5087,-1.0342,0.0950,1.156
25.212000,0.5013,-1.0408,0.0994,1.159
25.213000,0.4989,-1.0432,0.0992,1.161
25.215000,0.4940,-1.0498,0.0958,1.164
25.273000,0.4906,-1.0574,0.0945,1.169
25.277000,0.4879,-1.0611,0.0931,1.172
25.280000,0.4833,-1.0674,0.0924,1.175
25.284000,0.4793,-1.0747,0.0899,1.180
25.285000,0.4764,-1.0789,0.0897,1.183
25.287000,0.4679,-1.0870,0.0894,1.187
25.287000,0.4640,-1.0955,0.0911,1.193
25.288000,0.4627,-1.0999,0.0931,1.197
25.289000,0.4583,-1.1111,0.0914,1.205
25.289000,0.4561,-1.1260,0.0933,1.218
25.290000,0.4552,-1.1319,0.0931,1.224
25.291000,0.4517,-1.1446,0.0924,1.234
25.291000,0.4508,-1.1588,0.0919,1.247
25.293000,0.4456,-1.1666,0.0926,1.252
25.294000,0.4454,-1.1854,0.0948,1.270
25.295000,0.4483,-1.2169,0.0982,1.301
25.296000,0.4488,-1.2169,0.0982,1.301
25.297000,0.4495,-1.2357,0.0963,1.318
25.299000,0.4468,-1.2528,0.0931,1.333
25.299000,0.4432,-1.2602,0.0921,1.339
25.300000,0.4407,-1.2763,0.0897,1.353
25.301000,0.4393,-1.2929,0.0870,1.368
25.304000,0.4373,-1.3000,0.0814,1.374
25.305000,0.4339,-1.3171,0.0792,1.389
25.305000,0.4254,-1.3313,0.0735,1.399
25.306000,0.4163,-1.3374,0.0682,1.402
25.306000,0.4134,-1.3506,0.0652,1.414
25.307000,0.4058,-1.3606,0.0579,1.421
25.308000,0.3980,-1.3652,0.0494,1.423
25.309000,0.3938,-1.3740,0.0428,1.430
25.309000,0.3853,-1.3860,0.0249,1.439
25.310000,0.3692,-1.3958,-0.0264,1.444
25.311000,0.3501,-1.4483,-0.0931,1.493
25.311000,0.2937,-1.5551,-0.2651,1.605
25.312000,0.2341,-1.6178,-0.3445,1.671
25.313000,0.1959,-1.7109,-0.3176,1.751
25.314000,0.1148,-1.7363,-0.1947,1.751
25.315000,0.0310,-1.7114,-0.0489,1.712
25.316000,-0.0068,-1.6855,0.0117,1.686
25.318000,-0.0779,-1.6127,0.1095,1.618
25.319000,-0.1288,-1.5253,0.1852,1.542
25.320000,-0.1471,-1.4805,0.2177,1.504
25.321000,-0.1581,-1.3855,0.2766,1.422
25.323000,-0.1498,-1.2973,0.3191,1.344
25.325000,-0.1444,-1.2594,0.3369,1.312
25.326000,-0.1275,-1.1585,0.4021,1.233
25.328000,-0.1204,-1.1273,0.4280,1.212
25.329000,-0.1134,-1.0999,0.4490,1.193
25.331000,-0.1004,-1.0520,0.4754,1.159
25.332000,-0.0867,-1.0178,0.5023,1.138
25.333000,-0.0801,-1.0041,0.5175,1.132
25.335000,-0.0635,-0.9858,0.5526,1.132
25.336000,-0.0481,-0.9782,0.5927,1.145
25.337000,-0.0406,-0.9760,0.6171,1.155
25.339000,-0.0315,-0.9777,0.6711,1.186
25.340000,-0.0261,-0.9831,0.7185,1.218
25.341000,-0.0257,-0.9846,0.7334,1.228
25.343000,-0.0208,-0.9936,0.7388,1.238
25.344000,-0.0090,-1.0010,0.7154,1.230
25.345000,-0.0002,-1.0034,0.6997,1.223
25.345000,0.0178,-1.0058,0.6548,1.200
25.346000,0.0386,-1.0071,0.5986,1.172
25.346000,0.0481,-1.0066,0.5683,1.157
25.347000,0.0667,-1.0093,0.5052,1.131
25.347000,0.0840,-1.0139,0.4390,1.108
25.347000,0.0921,-1.0166,0.4090,1.100
25.348000,0.1063,-1.0269,0.3562,1.092
25.349000,0.1197,-1.0398,0.3113,1.092
25.349000,0.1283,-1.0486,0.2927,1.096
25.356000,0.1444,-1.0694,0.2609,1.110
25.357000,0.1571,-1.0943,0.2387,1.131
25.357000,0.1600,-1.1082,0.2260,1.142
25.358000,0.1644,-1.1375,0.2018,1.167
25.359000,0.1669,-1.1712,0.1849,1.197
25.362000,0.1678,-1.1893,0.1766,1.214
25.364000,0.1652,-1.2453,0.1529,1.265
25.365000,0.1627,-1.2636,0.1451,1.282
25.367000,0.1581,-1.2797,0.1368,1.297
25.442000,0.1397,-1.3129,0.1212,1.326
25.444000,0.1134,-1.3464,0.1011,1.355
25.444000,0.0963,-1.3625,0.0938,1.369
25.445000,0.0564,-1.3970,0.0757,1.400
25.445000,0.0022,-1.4280,0.0638,1.429
25.445000,-0.0283,-1.4441,0.0606,1.446
25.446000,-0.0972,-1.4781,0.0579,1.482
25.446000,-0.1783,-1.5147,0.0706,1.527
25.446000,-0.2199,-1.5314,0.0794,1.549
25.447000,-0.2883,-1.5546,0.0970,1.584
25.447000,-0.3254,-1.5514,0.1134,1.589
25.447000,-0.3352,-1.5387,0.1234,1.580
25.448000,-0.3335,-1.4959,0.1456,1.540
25.448000,-0.3181,-1.4393,0.1674,1.483
25.449000,-0.3059,-1.4102,0.1754,1.454
25.449000,-0.2751,-1.3540,0.1835,1.394
25.450000,-0.2345,-1.3019,0.1805,1.335
25.450000,-0.2128,-1.2790,0.1771,1.309
25.451000,-0.1637,-1.2387,0.1568,1.259
25.451000,-0.1109,-1.2130,0.1283,1.225
25.451000,-0.0877,-1.2013,0.1060,1.209
25.452000,-0.0542,-1.1852,0.0432,1.187
25.452000,-0.0247,-1.1771,-0.0042,1.177
25.452000,-0.0068,-1.1725,-0.0266,1.173
25.453000,0.0320,-1.1678,-0.0674,1.170
25.453000,0.0755,-1.1595,-0.0999,1.166
25.454000,0.0987,-1.1495,-0.1139,1.159
25.454000,0.1718,-1.1109,-0.1468,1.134
25.454000,0.1923,-1.0989,-0.1561,1.126
25.455000,0.2091,-1.0882,-0.1627,1.120
25.455000,0.2353,-1.0694,-0.1666,1.108
25.456000,0.2604,-1.0505,-0.1644,1.095
25.456000,0.2729,-1.0425,-0.1608,1.090
25.456000,0.2937,-1.0322,-0.1412,1.082
25.457000,0.3120,-1.0251,-0.1129,1.077
25.457000,0.3210,-1.0261,-0.0975,1.080
25.457000,0.3423,-1.0305,-0.0689,1.088
25.458000,0.3657,-1.0464,-0.0401,1.109
25.458000,0.3802,-1.0557,-0.0279,1.122
25.458000,0.4080,-1.0762,-0.0056,1.151
25.459000,0.4359,-1.1019,0.0149,1.185
25.459000,0.4490,-1.1155,0.0217,1.203
25.459000,0.4808,-1.1463,0.0259,1.243
25.520000,0.5177,-1.1805,0.0230,1.289
25.521000,0.5355,-1.1979,0.0193,1.312
25.522000,0.5727,-1.2333,0.0066,1.360
25.522000,0.6120,-1.2719,-0.0039,1.411
25.523000,0.6316,-1.2907,-0.0090,1.437
25.523000,0.6738,-1.3291,-0.0247,1.490
25.524000,0.7239,-1.3704,-0.0384,1.550
25.524000,0.7503,-1.3911,-0.0435,1.581
25.525000,0.8060,-1.4380,-0.0472,1.649
25.525000,0.8583,-1.4862,-0.0525,1.717
25.526000,0.8839,-1.5077,-0.0562,1.749
25.526000,0.9355,-1.5509,-0.0647,1.812
25.527000,0.9846,-1.5912,-0.0733,1.873
25.527000,1.0088,-1.6100,-0.0801,1.902
25.528000,1.0808,-1.6608,-0.0938,1.984
25.528000,1.1033,-1.6760,-0.0980,2.009
25.528000,1.1260,-1.6892,-0.1024,2.033
25.529000,1.1710,-1.7109,-0.1190,2.077
25.529000,1.2094,-1.7288,-0.1312,2.114
25.530000,1.2272,-1.7354,-0.1383,2.130
25.530000,1.2546,-1.7410,-0.1481,2.151
25.530000,1.2814,-1.7461,-0.1630,2.172
25.531000,1.2956,-1.7473,-0.1727,2.182
25.531000,1.3198,-1.7446,-0.1906,2.196
25.532000,1.3537,-1.7134,-0.2194,2.195
25.532000,1.3581,-1.6975,-0.2253,2.186
25.532000,1.3581,-1.6975,-0.2253,2.186
25.533000,1.3642,-1.6616,-0.2314,2.162
25.533000,1.3640,-1.6413,-0.2333,2.147
25.534000,1.3613,-1.5932,-0.2309,2.108
25.534000,1.3559,-1.5414,-0.2209,2.065
25.534000,1.3523,-1.5157,-0.2138,2.042
25.535000,1.3396,-1.4612,-0.1940,1.992
25.535000,1.3181,-1.4002,-0.1693,1.930
25.535000,1.3063,-1.3704,-0.1556,1.900
25.536000,1.2804,-1.3115,-0.1305,1.838
25.536000,1.2482,-1.2497,-0.1102,1.770
25.537000,1.2328,-1.2201,-0.0994,1.737
25.537000,1.1962,-1.1605,-0.0752,1.668
25.538000,1.1605,-1.1021,-0.0508,1.601
25.538000,1.1170,-1.0442,-0.0269,1.529
25.538000,1.0948,-1.0154,-0.0171,1.493
25.539000,1.0454,-0.9602,-0.0002,1.419
25.545000,1.0181,-0.9355,0.0061,1.383
25.547000,0.9384,-0.8722,0.0239,1.281
25.547000,0.9152,-0.8558,0.0325,1.253
25.548000,0.8939,-0.8419,0.0430,1.229
25.550000,0.8556,-0.8131,0.0596,1.182
25.580000,0.8199,-0.7884,0.0760,1.140
25.581000,0.8038,-0.7784,0.0845,1.122
25.581000,0.7733,-0.7610,0.1021,1.090
25.581000,0.7456,-0.7442,0.1158,1.060
25.582000,0.7325,-0.7369,0.1180,1.046
25.582000,0.7053,-0.7249,0.1156,1.018
25.582000,0.6794,-0.7149,0.1134,0.993
25.582000,0.6670,-0.7097,0.1117,0.980
25.583000,0.6408,-0.6965,0.1085,0.953
25.583000,0.6184,-0.6838,0.1016,0.928
25.583000,0.6071,-0.6777,0.0970,0.915
25.583000,0.5856,-0.6640,0.0850,0.889
25.584000,0.5685,-0.6494,0.0875,0.868
25.584000,0.5590,-0.6425,0.0921,0.857
25.584000,0.5304,-0.6264,0.0992,0.827
25.584000,0.5082,-0.6105,0.0994,0.801
25.585000,0.4974,-0.6020,0.0997,0.787
25.585000,0.4749,-0.5864,0.1095,0.762
25.614000,0.4486,-0.5693,0.1134,0.734
25.615000,0.4363,-0.5612,0.1148,0.720
25.615000,0.4063,-0.5446,0.1185,0.690
25.616000,0.3760,-0.5285,0.1209,0.660
25.616000,0.3523,-0.5155,0.1182,0.635
25.616000,0.3408,-0.5094,0.1185,0.624
25.617000,0.3210,-0.5006,0.1192,0.607
25.617000,0.2998,-0.4896,0.1214,0.587
25.617000,0.2858,-0.4781,0.1214,0.570
25.618000,0.2761,-0.4732,0.1197,0.561
25.618000,0.2663,-0.4696,0.1182,0.553
25.618000,0.2516,-0.4620,0.1139,0.538
25.618000,0.2426,-0.4508,0.1114,0.524
25.619000,0.2370,-0.4483,0.1102,0.519
25.619000,0.2297,-0.4439,0.1053,0.511
25.619000,0.2226,-0.4395,0.0945,0.502
25.623000,0.2196,-0.4376,0.0889,0.498
25.624000,0.2145,-0.4334,0.0735,0.489
25.624000,0.2165,-0.4329,0.0594,0.488
25.625000,0.2206,-0.4334,0.0472,0.489
25.627000,0.2253,-0.4349,0.0398,0.491
25.629000,0.2382,-0.4383,0.0252,0.499
25.631000,0.2443,-0.4410,0.0191,0.505
25.633000,0.2568,-0.4486,0.0049,0.517
25.635000,0.2719,-0.4549,-0.0129,0.530
25.655000,0.2817,-0.4586,-0.0239,0.539
25.657000,0.3064,-0.4669,-0.0506,0.561
25.657000,0.3352,-0.4718,-0.0799,0.584
25.658000,0.3494,-0.4749,-0.0953,0.597
25.658000,0.3809,-0.4811,-0.1234,0.626
25.658000,0.4097,-0.4862,-0.1495,0.653
25.658000,0.4236,-0.4879,-0.1617,0.666
25.658000,0.4512,-0.4896,-0.1820,0.690
25.659000,0.4754,-0.4908,-0.1994,0.712
25.659000,0.4925,-0.4884,-0.2143,0.726
25.659000,0.5004,-0.4877,-0.2213,0.733
25.659000,0.5143,-0.4803,-0.2341,0.742
25.661000,0.5192,-0.4759,-0.2392,0.744
25.664000,0.5306,-0.4635,-0.2543,0.749
25.665000,0.5346,-0.4586,-0.2592,0.750
25.667000,0.5414,-0.4525,-0.2695,0.755
25.669000,0.5451,-0.4388,-0.2749,0.752
25.671000,0.5487,-0.4256,-0.2834,0.750
25.673000,0.5514,-0.4178,-0.2863,0.749
25.675000,0.5529,-0.4026,-0.2895,0.743
25.677000,0.5517,-0.3907,-0.2939,0.737
25.680000,0.5526,-0.3833,-0.2929,0.734
25.681000,0.5529,-0.3665,-0.2929,0.725
25.683000,0.5531,-0.3503,-0.2956,0.718
25.685000,0.5536,-0.3418,-0.2959,0.715
25.690000,0.5543,-0.3237,-0.2956,0.707
